time (h),Upper Bound,Lower Bound
0.5,0.2131436087889245,0.0
1.0,0.21314395809866032,0.0
1.5,0.21601720347291184,0.0
2.0,0.222166042154632,0.0
2.5,0.23540561489407302,0.0
3.0,0.2631546426691971,0.0
3.5,0.3152039301145668,0.0
4.0,0.3842666171275095,0.0
4.5,0.47374946356064074,0.05250176682823901
5.0,0.565657717256456,0.1444090209715472
5.5,0.6711792158947079,0.24992936771455526
6.0,0.7896637108165026,0.3684128387532633
6.5,0.9575074421633772,0.5362558456987646
7.0,1.0097824930501371,0.58853059020118
7.5,1.0433971935037265,0.622145409035336
8.0,1.0649141385498864,0.6436626996255694
8.5,1.086225211102802,0.6649742330322282
9.0,1.1023531222908483,0.6811026866665695
9.5,1.1053856545633844,0.6841358310037085
10.0,1.10884045039263,0.6875913592711427
10.5,1.1053848218308067,0.6841366637362862
11.0,1.1168653243281192,0.6956181751193855
11.5,1.1168648184614622,0.6956186809860425
12.0,1.1202707587995464,0.6990256012163228
12.5,1.1217583575251353,0.7005140822725839
13.0,1.1266818990344458,0.7054382314250217
13.5,1.1320866457537104,0.7108430155202458
14.0,1.1469566359057937,0.7257125840649096
14.5,1.148904801739509,0.7276599493292423
15.0,1.1480889055354164,0.7268430557625724
15.5,1.1411436036710207,0.7198968891815081
16.0,1.1326244330076862,0.7113771581979107
16.5,1.131619623773035,0.7103725458455717
17.0,1.1289054658710385,0.7076585584184105
17.5,1.1231898252632333,0.7019429520302899
18.0,1.1148093943063755,0.693562129709687
18.5,1.1073805071191174,0.6861326220357237
19.0,1.099966698445229,0.6787179077095307
19.5,1.0978319682849391,0.676582094215061
20.0,1.1103684221223002,0.6891177679583425
20.5,1.110276311584789,0.6890254319225964
21.0,1.0973874103106414,0.6761364568196382
