time (h),Upper Bound,Lower Bound
0.5,0.15937069748983135,0.0
1.0,0.1593709018364401,0.0
1.5,0.1593713728388848,0.0
2.0,0.15937181440027115,0.0
2.5,0.1600467585491469,0.0
3.0,0.16078747825161646,0.0
3.5,0.1622150513557943,0.0
4.0,0.17014421920210587,0.0
4.5,0.18956149184906135,0.0
5.0,0.21284450667832935,0.0
5.5,0.24224868354185408,0.0
6.0,0.35715341487079977,0.05342952615469579
6.5,0.41121467720631466,0.1074906759345163
7.0,0.4821319441910946,0.17840789895093803
7.5,0.536593129603277,0.2328690460640089
8.0,0.6061439978535721,0.302419904127146
8.5,0.7217068793169079,0.41798282943254544
9.0,0.7602417007958908,0.4565177772565663
9.5,0.8289403284254766,0.5252168213662409
10.0,0.8649042192985184,0.5611816501727138
10.5,0.871696909448793,0.5679750639386074
11.0,0.882311064838144,0.5785903346153369
11.5,0.8987671690648017,0.5950475973422112
12.0,0.9013274586970315,0.5976090454285636
12.5,0.9013270207061502,0.5976094834194449
13.0,0.9013268500845218,0.5976096540410732
13.5,0.9013267258650437,0.5976097782605514
14.0,0.89001457491237,0.5862976352501106
14.5,0.9002183526215253,0.5965011964780791
15.0,0.9002184741181215,0.5965010749814829
15.5,0.9002186065696236,0.5965009425299808
16.0,0.900218722697677,0.5965008264019274
16.5,0.902542278077355,0.5988241882064432
17.0,0.8822599549123089,0.5785416762999256
17.5,0.8720563811397457,0.5683379111353652
18.0,0.8478447853133412,0.5441261571044395
18.5,0.8478449340153211,0.5441260084024595
19.0,0.8478450966419621,0.5441258457758186
19.5,0.8434532895571698,0.5397337660305987
20.0,0.8434534978559098,0.5397335577318587
20.5,0.8434537337813035,0.539733321806465
21.0,0.8442159334993247,0.5404950936460611
21.5,0.8466116153452905,0.5428903238719591
22.0,0.8466117657625092,0.5428901734547404
22.5,0.8568538435508851,0.5531317980875529
23.0,0.8704232924422336,0.5667009698112099
23.5,0.8630243174435124,0.5593018499810074
24.0,0.8822816700918612,0.5785590717014535
24.5,0.8902950527923092,0.5865723945044692
