time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
97.67937159538269,2,499,5835,6491,7308,11473,3463,6378,5533,4228,2212
99.73652768135071,3,5481,45182,23696,40997,65535,9106,58050,56775,44241,20090
101.81840538978577,4,115,231,571,3707,2007,470,725,777,612,371
103.90649890899658,1,417,2702,4928,6451,8372,1815,3175,4620,3480,1428
105.98802971839905,2,502,5837,3663,7415,11492,3552,6372,5532,4227,2209
108.08885407447815,3,5472,45142,23706,40914,65535,9127,57851,56622,44144,20035
110.14902234077454,4,116,236,3511,332,2025,462,729,783,619,371
112.23258209228516,1,411,2711,4406,6474,8415,1828,3180,4637,3484,1429
114.32148098945618,2,502,5846,6522,7335,11512,3483,6383,5547,4242,2217
116.39621591567993,3,5515,45489,23833,41194,65535,9162,58314,57045,44461,20192
118.47843718528748,4,114,233,2616,342,2041,470,732,789,619,377
120.60250091552734,1,412,2706,4842,6388,8417,1785,3186,4643,3499,1427
122.64844799041748,2,502,5839,6598,7416,11493,3559,6380,5538,4234,2210
124.72642016410828,3,5531,45576,23911,41302,65535,9186,58430,57195,44553,20245
126.80842661857605,4,118,234,1778,3668,2040,462,732,788,620,377
128.91795086860657,1,413,2696,4833,6410,8434,1792,3184,4648,3496,1429
130.97888588905334,2,500,5838,5696,7248,11499,3407,6378,5542,4232,2217
133.0565378665924,3,5510,45506,23820,41176,65535,9117,58383,57081,44464,20190
135.13805532455444,4,115,226,3509,3192,2036,471,731,784,617,376
137.2220811843872,1,419,2708,4393,5165,8433,1828,3184,4662,3501,1427
139.30777764320374,2,502,5846,6524,7315,11487,3466,6386,5545,4240,2214
141.38796877861023,3,5523,45500,23889,41235,65535,9209,58339,57079,44472,20209
143.4691298007965,4,112,229,3462,3541,2044,473,732,784,619,378
145.55274295806885,1,422,2704,4894,6452,8440,1817,3186,4665,3505,1431
147.63804864883423,2,501,5857,6426,7339,11508,3482,6389,5548,4240,2217
149.71634674072266,3,5511,45543,23794,41198,65535,9097,58410,57161,44540,20230
151.82578110694885,4,119,233,2142,3318,2068,481,739,790,626,385
153.8821415901184,1,417,2698,4837,6402,8436,1788,3182,4667,3506,1430
155.96805548667908,2,500,5860,5666,7324,11518,3474,6394,5551,4242,2222
158.0452184677124,3,5513,45334,23833,41151,65535,9186,58263,57016,44437,20188
160.1285617351532,4,116,237,3383,3497,2075,467,742,794,631,387
162.2119162082672,1,419,2700,1788,6450,8434,1811,3175,4661,3500,1429
164.2979712486267,2,498,5861,6038,7246,11519,3427,6388,5546,4239,2220
166.39132738113403,3,5469,45022,23665,40890,65535,9101,57839,56602,44085,20024
168.45804691314697,4,118,239,3558,3443,2085,484,743,796,634,388
170.5424144268036,1,412,2689,3824,6336,8422,1776,3173,4658,3496,1424
172.62781953811646,2,499,5848,6137,7035,11501,3451,6384,5543,4238,2214
174.71125316619873,3,5457,44940,23625,40827,65535,9064,57790,56551,44029,20038
176.78797698020935,4,116,241,1535,2295,2086,472,743,800,633,390
178.87113308906555,1,419,2693,4876,4298,8422,1826,3169,4649,3495,1423
180.9673628807068,2,498,5846,5977,7271,11500,3430,6383,5545,4236,2222
183.03615069389343,3,5487,45257,23715,41024,65535,9074,58127,56885,44319,20168
185.11859321594238,4,116,237,1894,3533,2070,471,739,792,631,385
187.20179963111877,1,414,2689,4865,5394,8427,1812,3165,4649,3489,1421
189.2876386642456,2,501,5849,6584,7370,11502,3517,6381,5544,4237,2220
191.3652400970459,3,5503,45255,23806,41050,65535,9214,58069,56789,44241,20093
193.44979906082153,4,118,236,2684,3568,2055,463,736,788,625,382
195.53202319145203,1,413,2687,4648,6460,8393,1825,3155,4643,3483,1417
197.61801719665527,2,504,5846,6414,7199,11503,3371,6384,5542,4234,2213
199.71481800079346,3,5487,45223,23722,40994,65535,9146,58011,56747,44228,20100
201.77823162078857,4,116,236,2671,3565,2036,463,733,786,621,376
203.86185002326965,1,412,2678,4791,6353,8390,1766,3165,4643,3484,1416
205.9475359916687,2,499,5846,6601,7387,11500,3531,6381,5542,4237,2215
208.02501344680786,3,5463,45132,23608,40872,65535,9072,57858,56645,44091,20043
210.10782837867737,4,117,232,3563,3445,2020,460,729,782,618,372
212.1916286945343,1,411,2688,4011,6434,8404,1812,3163,4649,3488,1422
214.28114414215088,2,498,5845,6544,7331,11493,3486,6381,5539,4234,2213
216.3562605381012,3,5470,45099,23688,40887,65535,9100,57868,56617,44174,20037
218.43761110305786,4,115,230,1373,3666,2003,458,727,780,617,370
220.52169585227966,1,413,2686,4848,4877,8389,1791,3163,4648,3493,1418
222.60758900642395,2,497,5834,6426,7209,11473,3375,6375,5531,4226,2212
224.70418429374695,3,5455,45163,23629,40845,65535,9020,57839,56640,44127,20039
226.76721501350403,4,113,229,3465,1821,1978,463,722,773,613,360
228.85171723365784,1,409,2686,4076,5659,8391,1779,3164,4649,3492,1418
230.9533884525299,2,501,5845,6612,7397,11486,3532,6381,5532,4231,2211
233.0149428844452,3,5477,45174,23703,40968,65535,9099,57943,56709,44172,20073
235.09714436531067,4,110,230,3523,3622,1952,440,714,770,606,357
237.18300890922546,1,413,2682,4953,6505,8389,1824,3160,4643,3490,1417
239.2670874595642,2,501,5832,6557,7339,11481,3484,6368,5522,4225,2208
241.35807251930237,3,5475,45207,23703,40963,65535,9098,58004,56757,44225,20068
243.4273886680603,4,109,226,3221,3567,1931,426,709,765,599,349
245.51141619682312,1,414,2684,4785,4187,8382,1802,3158,4645,3487,1417
247.620867729187,2,497,5837,6521,7302,11474,3457,6366,5528,4225,2203
249.67508363723755,3,5467,45087,23631,40943,65535,9146,57871,56633,44135,20026
251.7573013305664,4,108,223,3499,3125,1908,433,705,759,597,344
253.8664436340332,1,415,2686,4794,6350,8399,1758,3161,4653,3493,1415
255.9272198677063,2,498,5843,6522,6954,11482,3453,6366,5535,4222,2203
258.0049934387207,3,5468,45100,23679,40976,65535,9080,57979,56747,44213,20060
260.0871675014496,4,106,223,350,3046,1890,436,701,755,591,339
262.17139863967896,1,412,2676,4840,6401,8381,1784,3157,4645,3490,1416
264.25672698020935,2,497,5822,6185,3748,11448,3449,6344,5514,4214,2195
266.33528780937195,3,5485,45333,23738,41062,65535,9045,58196,56959,44387,20175
