time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
0.8960163593292236,3,5395,43008,24529,41028,65535,8694,62050,63443,51722,24594
2.9855029582977295,4,156,303,3520,1524,2766,654,899,985,814,577
5.062680006027222,1,421,2666,4887,6550,8623,1931,3394,5062,3865,1574
7.148409366607666,2,531,5706,6485,7101,12431,3650,6758,6116,4779,2477
9.226032972335815,3,5384,42881,24467,40892,65535,8660,61883,63277,51606,24544
11.307530641555786,4,154,307,3164,3786,2778,660,901,987,816,580
13.425646543502808,1,426,2673,4922,6587,8632,1953,3396,5066,3871,1577
15.478022575378418,2,535,5714,6544,7515,12393,3677,6753,6119,4781,2472
17.555954456329346,3,5370,42808,24386,40833,65535,8609,61883,63273,51588,24515
19.65074324607849,4,155,309,3509,3777,2776,641,904,986,816,583
21.721688985824585,1,423,2668,4874,6548,8628,1940,3391,5060,3868,1571
23.833959341049194,2,528,5728,6639,7606,12430,3758,6755,6125,4781,2478
25.88550114631653,3,5386,42857,24472,40856,65535,8680,61874,63302,51597,24543
27.968010187149048,4,153,308,3126,3640,2767,633,900,987,816,578
30.083758115768433,1,426,2672,4872,6533,8624,1918,3391,5062,3868,1573
32.13792419433594,2,534,5729,6610,6150,12434,3719,6759,6132,4786,2474
34.226585388183594,3,5385,42770,24479,40855,65535,8714,61826,63149,51490,24474
36.29761552810669,4,157,310,3738,3915,2766,657,901,986,816,578
38.38157796859741,1,426,2667,1717,6454,8617,1955,3386,5056,3864,1569
40.468151330947876,2,530,5730,6290,7452,12420,3613,6762,6125,4785,2475
42.54577302932739,3,5359,42749,24364,40768,65535,8595,61744,63116,51462,24472
44.62713384628296,4,158,306,662,2174,2761,636,902,987,814,576
46.711535692214966,1,422,2667,4574,4753,8621,1936,3388,5060,3867,1567
48.79730439186096,2,536,5721,6613,7043,12424,3721,6754,6122,4781,2472
50.87535357475281,3,5362,42764,24392,40817,65535,8639,61801,63191,51522,24494
52.95783734321594,4,160,304,342,3840,2752,637,898,982,810,572
55.083704233169556,1,423,2674,4739,6309,8624,1970,3392,5058,3865,1570
57.126837730407715,2,535,5713,6699,7644,12408,3808,6748,6112,4775,2468
59.20613622665405,3,5363,42696,24377,40742,65535,8635,61680,63043,51395,24431
61.28768229484558,4,155,305,2771,3788,2731,642,894,977,807,570
63.37168264389038,1,423,2669,4862,6531,8625,1918,3390,5062,3867,1569
65.45711731910706,2,535,5723,6601,7584,12413,3728,6754,6123,4779,2472
67.54332637786865,3,5366,42738,24385,40795,65535,8621,61762,63108,51461,24482
69.6179769039154,4,158,304,3656,1507,2726,632,893,978,808,566
71.72367763519287,1,423,2667,4955,6165,8630,1960,3391,5069,3873,1566
73.78730583190918,2,533,5718,5676,7638,12433,3774,6752,6123,4782,2475
75.866046667099,3,5330,42575,24283,40601,65535,8571,61517,62875,51264,24351
77.94802403450012,4,151,302,3520,3666,2729,624,894,976,808,568
80.03166842460632,1,424,2665,4866,6534,8624,1922,3386,5063,3872,1566
82.13530611991882,2,532,5722,6551,7504,12410,3680,6761,6126,4782,2471
84.19509172439575,3,5335,42485,24272,40570,65535,8608,61434,62799,51204,24340
86.2775239944458,4,159,301,2529,2470,2701,632,888,970,802,560
88.36346888542175,1,427,2667,2256,5265,8620,1984,3389,5063,3869,1565
90.44787311553955,2,531,5726,6512,7467,12406,3623,6758,6124,4785,2473
92.53658103942871,3,5337,42531,24306,40593,65535,8609,61471,62841,51249,24359
94.6073625087738,4,156,302,1822,3744,2696,612,889,974,799,560
96.69171810150146,1,421,2665,4865,6482,8625,1925,3389,5064,3872,1566
98.77617478370667,2,534,5719,6610,7445,12401,3707,6749,6121,4781,2467
100.85512495040894,3,5337,42574,24280,40610,65535,8581,61541,62882,51285,24354
102.937326669693,4,155,307,3489,2230,2700,619,888,972,800,559
105.02046608924866,1,421,2665,4879,6550,8623,1928,3384,5063,3872,1569
107.10728216171265,2,530,5711,6399,7488,12398,3649,6736,6118,4773,2468
109.20494866371155,3,5366,42643,24386,40726,65535,8707,61588,62943,51334,24436
111.26686024665833,4,160,316,3544,3826,2941,709,930,1010,832,613
113.36591577529907,1,424,2661,4877,6565,8631,1946,3383,5061,3872,1570
115.43684339523315,2,533,5720,6176,7536,12397,3700,6745,6114,4775,2465
117.55613303184509,3,5352,42691,24346,40704,65535,8631,61617,63036,51338,24403
119.59712815284729,4,152,296,3280,2693,2691,627,886,966,795,555
121.68082857131958,1,423,2662,4899,6561,8606,1937,3384,5053,3869,1568
123.76678395271301,2,531,5722,6178,7600,12395,3735,6742,6114,4776,2467
125.87153482437134,3,5361,42641,24410,40722,65535,8713,61545,62848,51277,24344
127.92681074142456,4,149,303,3553,3705,2685,627,884,968,797,555
130.02656865119934,1,421,2664,4876,6536,8598,1929,3385,5051,3860,1570
132.0955080986023,2,534,5720,6719,7662,12396,3815,6745,6117,4776,2466
134.18928503990173,3,5353,42681,24375,40726,65535,8651,61624,63011,51371,24407
136.25600695610046,4,155,303,3615,3780,2740,639,896,977,800,566
138.36365699768066,1,421,2659,4895,6563,8619,1945,3387,5061,3867,1572
140.4261016845703,2,529,5724,5704,7535,12400,3682,6754,6118,4776,2472
142.51487374305725,3,5354,42771,24356,40778,65535,8599,61780,63118,51462,24436
144.586412191391,4,151,299,2157,3719,2646,602,875,959,786,540
146.67634296417236,1,420,2662,4808,6472,8597,1895,3382,5054,3859,1562
148.75596284866333,2,535,5710,6682,6349,12386,3780,6745,6108,4773,2460
150.83450889587402,3,5382,42791,24461,40858,65535,8741,61800,63166,51505,24450
152.91624641418457,4,148,291,1706,1018,2605,604,866,945,774,532
155.00003147125244,1,421,2658,4830,6539,8584,1921,3372,5050,3859,1560
157.08607268333435,2,532,5721,6603,7544,12388,3710,6739,6115,4775,2463
159.16373443603516,3,5360,42691,24367,40695,65535,8654,61613,63011,51364,24406
161.2763078212738,4,149,286,3502,3636,2590,585,863,942,771,528
163.32967376708984,1,423,2660,4897,6558,8593,1928,3379,5050,3862,1563
165.41757822036743,2,530,5715,6547,7478,12362,3654,6743,6109,4771,2460
167.4938611984253,3,5347,42665,23386,40704,65535,8616,61627,62989,51318,24376
169.57887172698975,4,147,286,2768,3686,2586,588,861,940,770,526
171.66007924079895,1,422,2651,4863,6524,8599,1910,3377,5045,3860,1562
173.74660992622375,2,531,5713,6524,7519,12394,3667,6752,6116,4783,2470
175.82470273971558,3,5336,42612,24259,40658,65535,8585,61582,62981,51365,24428
177.93402647972107,4,155,300,3540,3851,2789,684,895,974,797,573
179.99079012870789,1,421,2661,4858,6479,8611,1930,3381,5053,3863,1563
182.07674908638,2,530,5719,6560,7525,12428,3696,6752,6126,4785,2470
184.1642665863037,3,5346,42604,24310,40680,65535,8652,61558,62934,51311,24421
186.23666334152222,4,155,300,2467,461,2734,655,888,962,786,554
188.32040333747864,1,421,2659,4904,6593,8599,1952,3377,5054,3860,1562
190.4203052520752,2,532,5719,6603,7552,12381,3711,6743,6111,4778,2461
192.48671078681946,3,5321,42536,24226,40564,65535,8566,61489,62882,51277,24325
194.56651711463928,4,146,285,2671,3703,2589,598,859,939,763,522
196.6626591682434,1,418,2660,4874,6538,8583,1931,3376,5047,3853,1562
198.73589396476746,2,530,5710,6579,7538,12361,3697,6746,6105,4771,2461
200.81402492523193,3,5334,42576,24262,40613,65535,8580,61518,62932,51278,24347
202.89524388313293,4,143,283,3731,3766,2552,599,850,931,755,513
204.99595975875854,1,419,2658,4817,6502,8583,1908,3372,5046,3854,1557
207.06644678115845,2,530,5717,6565,7529,12383,3684,6749,6118,4777,2464
209.14386510849,3,5339,42535,24297,40620,65535,8645,61452,62815,51227,24325
211.22601318359375,4,144,288,2318,752,2579,596,856,936,762,518
213.31011366844177,1,417,2655,4868,6535,8592,1927,3373,5048,3861,1561
215.39599680900574,2,526,5715,5656,7480,12386,3636,6748,6115,4771,2467
217.48246240615845,3,5320,42503,24209,40558,65535,8559,61526,62876,51244,24318
219.55569696426392,4,143,283,301,433,2519,593,841,923,748,500
221.6400270462036,1,419,2653,4891,3689,8585,1940,3369,5040,3854,1555
223.72565293312073,2,530,5716,6550,7331,12369,3677,6746,6114,4777,2459
225.80559706687927,3,5317,42482,24204,40522,65535,8551,61449,62794,51202,24298
227.8860378265381,4,143,281,3286,3720,2494,572,838,919,743,496
229.96982550621033,1,424,2658,4931,6588,8583,1948,3374,5048,3856,1554
232.0555238723755,2,536,5725,6576,7544,12354,3690,6746,6114,4777,2459
234.1342430114746,3,5302,42417,24165,40465,65535,8527,61374,62748,51155,24249
236.21691298484802,4,137,275,2502,3670,2433,547,833,916,737,485
238.29953145980835,1,418,2656,4945,6605,8573,1955,3373,5049,3858,1558
