time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
229.2728135585785,2,198,2754,5037,4055,4436,1430,2400,1902,1422,886
231.3511257171631,3,8573,65535,31496,58211,65535,11734,65535,65535,56101,25075
233.4475474357605,4,71,149,3430,920,1171,289,448,468,371,204
235.51740956306458,1,175,1414,3425,4473,3264,765,1522,1690,1228,717
237.60249137878418,2,199,2756,5107,4773,4436,1454,2402,1902,1423,884
239.68057370185852,3,8568,65535,31508,58217,65535,11768,65535,65535,56139,25044
241.76308131217957,4,78,156,3397,2793,1173,289,450,472,372,209
243.84788250923157,1,178,1407,4178,4436,3264,759,1520,1689,1227,715
245.93228912353516,2,200,2755,5141,2708,4439,1472,2399,1904,1422,885
248.03731989860535,3,8569,65535,31453,58230,65535,11690,65535,65535,56143,25079
250.0927016735077,4,79,154,1903,3491,1181,288,449,474,371,210
252.17642831802368,1,177,1412,4215,4488,3259,765,1523,1690,1227,714
254.26510214805603,2,202,2753,5157,3097,4439,1469,2398,1902,1421,886
256.3412652015686,3,8550,65535,31411,58163,65535,11625,65535,65535,56133,25096
258.422643661499,4,76,151,2274,2871,1189,293,452,476,374,211
260.50674414634705,1,179,1406,4186,4452,3262,763,1522,1687,1228,716
262.59851574897766,2,197,2752,3317,4909,4444,1455,2401,1904,1421,890
264.67075657844543,3,8566,65535,31473,58205,65535,11705,65535,65535,56118,25073
266.7532775402069,4,81,152,1590,2861,1197,292,453,480,373,215
268.836457490921,1,182,1401,806,4421,3270,747,1520,1689,1227,718
270.92245292663574,2,203,2754,3978,4664,4440,1490,2404,1905,1424,885
273.0019431114197,3,8553,65535,31427,58187,65535,11645,65535,65535,56178,25049
275.08444380760193,4,71,153,3370,3430,1211,299,454,478,380,220
277.1667802333832,1,180,1410,4171,4302,3266,758,1520,1691,1228,717
279.25518131256104,2,203,2757,3704,3529,4440,1429,2404,1907,1421,886
281.3308255672455,3,8560,65535,31446,58229,65535,11677,65535,65535,56156,25084
283.41294598579407,4,78,160,1978,3430,1225,295,456,482,381,221
285.49719405174255,1,174,1407,4080,4336,3266,737,1522,1690,1230,713
