time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
65.66752457618713,3,8565,65535,31744,58940,65535,11654,65535,65535,57404,25177
67.7503776550293,4,87,172,3418,1701,1362,346,497,523,413,254
69.85055565834045,1,191,1495,4098,3396,3335,828,1611,1781,1315,751
71.91943168640137,2,178,2323,2655,2555,3410,1180,2124,1868,1441,782
73.99849438667297,3,8555,65535,31832,58847,65535,11631,65535,65535,57344,25142
76.07958841323853,4,90,171,231,2137,1359,346,496,522,407,252
78.16388535499573,1,189,1491,4228,3565,3332,820,1610,1777,1317,753
80.28114175796509,2,173,2324,2517,4884,3410,1224,2121,1865,1439,781
82.328946352005,3,8552,65535,31843,58912,65535,11631,65535,65535,57316,25188
84.41051888465881,4,81,165,3366,3439,1357,343,494,520,409,255
86.49424052238464,1,185,1489,4132,4491,3333,796,1614,1782,1321,755
88.58593416213989,2,174,2320,4814,4820,3406,1196,2119,1867,1440,780
90.65767645835876,3,8537,65535,31821,58857,65535,11595,65535,65535,57347,25171
92.74045443534851,4,82,168,3365,3431,1353,334,492,516,405,251
94.82382249832153,1,186,1493,2694,4385,3334,812,1611,1778,1322,753
96.90935969352722,2,173,2319,4778,4807,3404,1190,2122,1865,1440,783
99.00208139419556,3,8542,65535,31749,58867,65535,11545,65535,65535,57313,25157
101.06984090805054,4,87,168,3418,1706,1358,347,494,521,409,250
103.15362119674683,1,190,1492,3898,4596,3331,828,1613,1780,1316,752
105.23956632614136,2,176,2326,4829,4461,3407,1206,2121,1866,1440,781
107.3176281452179,3,8523,65535,31769,58822,65535,11576,65535,65535,57288,25149
109.3997094631195,4,84,168,1822,2125,1355,348,495,519,405,253
111.48379826545715,1,190,1499,3551,4515,3329,809,1609,1781,1317,752
113.56941485404968,2,177,2321,4797,4818,3407,1186,2121,1865,1439,782
115.64760327339172,3,8537,65535,31753,58793,65535,11522,65535,65535,57330,25121
117.73267793655396,4,82,163,3431,1879,1357,357,494,522,405,249
119.81355667114258,1,188,1493,4207,2554,3331,819,1611,1776,1317,753
121.91810297966003,2,179,2317,4790,4517,3406,1197,2122,1866,1439,778
123.97808980941772,3,8537,65535,31820,58877,65535,11653,65535,65535,57278,25137
126.059561252594,4,89,162,167,3502,1353,338,493,515,403,249
128.1433789730072,1,187,1493,4163,1153,3333,820,1613,1779,1316,746
130.22942900657654,2,176,2322,4847,1280,3409,1203,2123,1863,1440,779
132.30847716331482,3,8538,65535,31769,58823,65535,11571,65535,65535,57273,25144
134.43584871292114,4,87,168,144,3592,1346,354,491,514,401,247
136.47337317466736,1,189,1488,4166,4310,3330,804,1611,1778,1316,750
138.5590422153473,2,175,2323,4758,1797,3404,1192,2119,1863,1438,777
140.66656231880188,3,8539,65535,31813,58895,65535,11640,65535,65535,57314,25139
142.71939420700073,4,77,163,3445,3327,1334,345,488,511,397,245
144.82826161384583,1,188,1491,4200,3414,3328,803,1609,1774,1312,751
146.88939690589905,2,179,2319,4828,4848,3400,1195,2118,1862,1436,778
148.96731543540955,3,8523,65535,31740,58768,65535,11556,65535,65535,57258,25113
151.04941058158875,4,82,165,3481,1963,1330,354,486,509,396,243
153.15703439712524,1,190,1486,979,4022,3329,805,1610,1775,1314,752
155.2186176776886,2,176,2319,4911,4879,3402,1228,2118,1861,1433,778
157.29725217819214,3,8521,65535,31739,58759,65535,11578,65535,65535,57186,25113
159.37887978553772,4,84,163,1638,3572,1380,363,498,520,404,255
161.47120022773743,1,189,1489,4222,4525,3357,834,1616,1784,1323,757
163.548748254776,2,177,2326,4734,4786,3491,1226,2142,1885,1460,808
165.62722158432007,3,8550,65535,31769,58861,65535,11627,65535,65535,57281,25225
167.7092833518982,4,92,186,3430,3524,1695,481,554,580,454,329
169.7974236011505,1,189,1491,4285,4636,3375,858,1620,1791,1325,764
171.87804508209229,2,181,2325,4788,4150,3493,1257,2143,1886,1456,807
173.95736169815063,3,8537,65535,31767,58777,65535,11641,65535,65535,57252,25207
176.07922744750977,4,94,179,3447,2599,1632,459,541,560,442,308
178.12670922279358,1,189,1482,4237,4040,3345,821,1611,1777,1316,753
180.20878648757935,2,175,2317,4713,4765,3411,1201,2119,1861,1435,781
182.3093364238739,3,8506,65535,31700,58733,65535,11543,65535,65535,57196,25098
184.36933493614197,4,80,158,828,3516,1266,328,470,494,378,229
186.4529745578766,1,185,1483,4231,4506,3314,816,1603,1772,1309,745
188.56823468208313,2,173,2310,4837,4865,3377,1189,2106,1855,1427,771
190.61771750450134,3,8503,65535,31681,58694,65535,11537,65535,65535,57141,25062
192.69873046875,4,73,152,3484,2667,1233,318,461,483,374,216
194.78325152397156,1,188,1483,4115,4441,3305,791,1603,1769,1305,746
196.87687945365906,2,176,2310,4917,4412,3367,1214,2104,1849,1422,766
198.94627571105957,3,8497,65535,31647,58680,65535,11534,65535,65535,57131,25050
201.02920603752136,4,73,149,1533,3467,1188,305,451,476,364,207
203.14680552482605,1,184,1476,3810,4479,3301,792,1603,1768,1307,746
205.19829392433167,2,169,2313,4834,3612,3360,1184,2101,1847,1418,763
207.278151512146,3,8507,65535,31718,58754,65535,11577,65535,65535,57133,25088
209.35928583145142,4,73,146,3406,2859,1162,298,446,469,360,199
211.4428825378418,1,184,1482,3289,3524,3302,809,1599,1767,1307,742
213.52828764915466,2,170,2313,4907,4891,3354,1196,2097,1844,1417,760
215.6284830570221,3,8515,65535,31729,58688,65535,11621,65535,65535,57117,25016
217.6889796257019,4,69,137,3402,2244,1137,282,440,463,350,189
219.7730450630188,1,187,1480,4252,3378,3299,803,1600,1764,1304,739
221.90084171295166,2,170,2306,4588,4781,3346,1161,2093,1842,1412,759
223.93676114082336,3,8491,65535,31665,58649,65535,11533,65535,65535,57099,25025
226.01910638809204,4,67,140,3345,3401,1121,283,434,458,348,191
228.10251259803772,1,182,1482,3879,4629,3297,813,1595,1763,1302,740
230.18826866149902,2,171,2311,4833,4257,3342,1188,2094,1838,1411,759
232.2794280052185,3,8493,65535,31662,58673,65535,11535,65535,65535,57093,25052
234.34904432296753,4,67,136,3398,3371,1107,274,431,454,343,185
236.47332572937012,1,185,1479,4193,4527,3291,800,1596,1762,1302,741
238.51842880249023,2,164,2304,4798,4763,3337,1170,2089,1842,1411,756
240.5962779521942,3,8484,65535,31648,58670,65535,11532,65535,65535,57069,25037
242.7038094997406,4,69,144,254,167,1097,286,431,454,344,180
244.76294708251953,1,186,1480,4140,4458,3289,781,1596,1760,1302,741
246.84816908836365,2,169,2302,4833,4850,3336,1168,2093,1835,1412,755
248.9504690170288,3,8480,65535,31587,58629,65535,11455,65535,65535,57110,25001
251.0085768699646,4,65,133,800,3483,1082,271,427,452,339,182
253.09254455566406,1,183,1479,4170,2974,3283,783,1595,1760,1299,736
255.19513607025146,2,172,2301,4916,4894,3333,1193,2087,1833,1408,757
257.2456884384155,3,8516,65535,31721,58703,65535,11624,65535,65535,57109,25010
259.32872009277344,4,64,140,3391,3355,1069,267,424,448,337,175
261.41259694099426,1,187,1474,4198,4526,3288,801,1595,1759,1298,739
263.4982283115387,2,171,2303,4012,4817,3327,1165,2089,1833,1407,755
265.5957133769989,3,8480,65535,31614,58616,65535,11509,65535,65535,57058,25001
267.6578435897827,4,63,131,3460,3512,1058,276,420,442,335,174
269.74280285835266,1,189,1480,4191,4488,3284,785,1594,1760,1293,739
271.85818696022034,2,167,2306,4827,4846,3326,1173,2088,1832,1405,751
273.92869329452515,3,8498,65535,30703,58651,65535,11587,65535,65535,57062,24971
275.9903178215027,4,64,138,2045,1804,1056,261,421,446,335,172
278.0724012851715,1,186,1477,4181,4516,3282,797,1594,1759,1296,738
280.1889798641205,2,173,2304,4818,4815,3325,1169,2087,1832,1405,751
282.22679829597473,3,8479,65535,31627,58570,65535,11518,65535,65535,56997,24982
284.3083701133728,4,60,131,3409,3456,1044,263,416,440,332,169
286.39715242385864,1,183,1476,4158,4024,3279,796,1592,1756,1298,737
288.4776556491852,2,168,2303,4912,4935,3321,1192,2085,1832,1402,752
290.546147108078,3,8465,65535,31565,58536,65535,11463,65535,65535,57033,24958
292.6293611526489,4,64,128,98,3552,1047,267,415,436,331,169
294.7121591567993,1,184,1476,4133,4541,3279,798,1591,1755,1295,739
296.7975273132324,2,173,2302,4863,4880,3320,1173,2085,1830,1401,750
298.8921389579773,3,8482,65535,31604,58567,65535,11510,65535,65535,56998,24964
300.9477472305298,4,66,128,3408,3455,1034,260,415,436,330,172
303.03251457214355,1,184,1477,4154,4465,3273,784,1591,1758,1298,734
305.1174302101135,2,170,2302,4897,3573,3315,1189,2080,1829,1404,750
307.1983997821808,3,8500,65535,31701,58669,65535,11619,65535,65535,56987,24985
309.2783706188202,4,63,133,1164,3439,1039,255,413,438,330,169
311.36241483688354,1,180,1479,4139,4451,3281,777,1590,1756,1298,740
313.44799065589905,2,168,2306,4829,4844,3317,1159,2085,1830,1406,749
