time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
221.2386589050293,3,9445,65535,43314,65535,40843,6803,65535,65535,65535,34047
223.3202154636383,4,105,206,3484,2444,1645,446,622,655,516,314
225.40425443649292,1,226,1799,4411,3964,3967,1035,1956,2215,1606,931
227.489643573761,2,202,2638,5141,5010,3993,1489,2441,1932,1422,900
229.5678105354309,3,9417,65535,43203,65535,40796,6716,65535,65535,65535,33998
231.67357063293457,4,103,213,3446,3542,1656,442,625,657,521,320
233.73403215408325,1,228,1795,3533,4809,3972,1010,1956,2216,1611,932
235.8197169303894,2,199,2636,4951,4252,3990,1418,2443,1928,1419,901
237.89787554740906,3,9439,65535,43264,65535,40849,6768,65535,65535,65535,34047
240.00740599632263,4,104,215,3541,3635,1660,453,627,660,522,320
242.0629906654358,1,232,1798,3824,4850,3976,1029,1957,2216,1609,931
244.1493034362793,2,200,2642,5110,4600,3997,1474,2445,1935,1419,899
246.25818276405334,3,9440,65535,43269,65535,40856,6772,65535,65535,65535,34056
248.30915665626526,4,109,213,3506,2454,1672,449,630,661,526,320
250.39390516281128,1,228,1800,4289,4318,3979,995,1963,2218,1609,931
252.4786660671234,2,202,2631,5054,4724,3999,1467,2439,1935,1425,898
254.5571255683899,3,9471,65535,43359,65535,40908,6893,65535,65535,65535,34059
256.6400468349457,4,109,216,3490,3584,1675,453,632,664,527,324
258.7242205142975,1,226,1800,4028,4711,3983,989,1959,2220,1609,933
260.8338203430176,2,201,2635,4988,4792,3998,1431,2438,1934,1420,899
262.8874831199646,3,9408,65535,43182,65535,40809,6669,65535,65535,65535,34059
264.96991634368896,4,111,207,3488,3582,1683,453,635,665,525,326
267.0569486618042,1,225,1805,4382,4827,3971,1021,1956,2219,1609,935
269.1395754814148,2,199,2635,4976,3923,4003,1431,2442,1934,1424,900
271.217999458313,3,9432,65535,43238,65535,40866,6754,65535,65535,65535,34070
273.2995972633362,4,111,221,2302,3569,1694,450,634,668,526,329
275.3839590549469,1,227,1802,4324,4727,3976,995,1958,2218,1609,935
277.4684736728668,2,201,2639,5061,4638,4003,1456,2447,1934,1426,904
279.5473825931549,3,9435,65535,43262,65535,40882,6758,65535,65535,65535,34075
281.63000774383545,4,109,224,2316,3577,1722,460,642,677,539,337
