time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
0.16084909439086914,2,398,5119,6045,6435,8835,2793,5064,4128,3103,1704
2.222571611404419,3,6856,58424,28006,49497,65535,10260,65535,65535,50899,22777
4.3045289516448975,4,101,204,2568,382,1680,394,615,650,512,297
6.388113737106323,1,389,2648,4767,6087,7905,1630,2947,4131,3048,1310
8.47423005104065,2,393,5118,5917,6147,8834,2698,5064,4121,3103,1701
10.552435398101807,3,6803,57925,27858,49214,65535,10248,65535,65535,50615,22629
12.634621858596802,4,96,202,3537,3620,1678,396,616,650,509,302
14.71863865852356,1,391,2648,4852,6189,7901,1665,2945,4127,3047,1308
16.82636046409607,2,395,5124,5443,6364,8825,2785,5066,4124,3100,1702
18.882749795913696,3,6830,58389,27927,49304,65535,10214,65535,65535,50685,22686
20.964911460876465,4,100,206,3415,3501,1671,381,618,653,512,300
23.06275773048401,1,391,2652,4738,6137,7889,1648,2950,4129,3048,1308
25.13404369354248,2,398,5124,5562,6398,8817,2835,5070,4126,3107,1704
27.21268916130066,3,6882,58377,28115,49572,65535,10408,65535,65535,50916,22795
29.2959463596344,4,98,205,2597,3609,1685,393,619,656,514,304
31.378440856933594,1,397,2646,4852,6146,7889,1655,2950,4125,3046,1310
33.464383602142334,2,400,5112,6050,6445,8832,2777,5061,4117,3098,1700
35.552645444869995,3,6833,57994,27933,49310,65535,10257,65535,65535,50700,22695
37.62456703186035,4,99,215,3451,3645,1703,402,624,663,522,309
39.70875811576843,1,390,2651,4741,3443,7902,1627,2952,4131,3051,1308
41.79433465003967,2,395,5113,3959,6420,8830,2768,5053,4115,3099,1700
43.87170171737671,3,6862,58483,28059,49454,65535,10362,65535,65535,50820,22749
45.95398163795471,4,104,213,1370,3006,1739,396,634,673,531,319
48.057892084121704,1,393,2648,3852,6168,7913,1673,2947,4129,3049,1311
50.123921155929565,2,399,5110,5763,5428,8828,2759,5064,4120,3107,1706
52.20240640640259,3,6902,58737,28227,49688,65535,10395,65535,65535,51063,22866
54.28460741043091,4,109,218,2931,3719,1783,419,644,683,544,332
56.36836099624634,1,392,2645,4206,3796,7911,1657,2950,4131,3053,1311
58.45439553260803,2,393,5108,5992,6369,8832,2733,5054,4117,3101,1705
60.54770302772522,3,6866,58499,28061,49555,65535,10268,65535,65535,50999,22841
62.61446952819824,4,107,231,3373,3613,1832,421,657,700,560,350
64.69846749305725,1,390,2647,4840,6151,7912,1663,2950,4131,3057,1311
66.79236483573914,2,391,5110,5929,6340,8831,2720,5069,4118,3101,1712
68.86205554008484,3,6846,58178,28005,49336,65535,10270,65535,65535,50696,22732
70.94424319267273,4,113,237,2127,1659,1899,432,672,716,577,368
73.0415849685669,1,394,2643,4751,6076,7918,1622,2948,4135,3058,1319
75.11394047737122,2,396,5122,5968,6316,8865,2718,5074,4134,3116,1714
77.1916720867157,3,6847,58121,27985,49271,65535,10299,65535,65535,50568,22701
79.2901918888092,4,120,239,2979,2192,1972,444,691,738,599,389
81.35774183273315,1,395,2650,4843,6182,7927,1666,2953,4144,3059,1321
