time (h),Upper Bound,Lower Bound
0.5,0.004830542297557383,-0.0006614849219611684
1.0,0.009199061268355516,-0.0024571349032891966
1.5,0.015925359254770566,-0.009183432889704244
2.0,0.03494561241337627,-0.020027650828457994
2.5,0.07722625629237041,-0.04196494557776298
3.0,0.1506884863399499,-0.06603813118157618
3.5,0.26134221724458867,-0.06190344725338952
4.0,0.3920538225668386,-0.020184055482120822
4.5,0.5238175063016426,0.06167384920692329
5.0,0.6254019168289597,0.17574957238911643
5.5,0.7074001567439806,0.3261833005272775
6.0,0.7745551480769315,0.48371084392873454
6.5,0.8161200795664119,0.612214077105748
7.0,0.8418656555390217,0.7033521267199657
7.5,0.8637244427658921,0.7731794889313175
8.0,0.8891095337248804,0.8245562695486384
8.5,0.9456350270685939,0.9029145773472996
9.0,0.9422787642955155,0.9076267464479435
9.5,0.9505402803430691,0.9234040915956363
10.0,0.9498317028616481,0.9204338704015202
10.5,0.9443784763159322,0.9093737691897186
11.0,0.950459433820248,0.9032928116854028
11.5,0.961484207709157,0.9072357078398035
12.0,0.965173520769935,0.9022577522930888
12.5,0.9763764886822941,0.9067052852345863
13.0,0.9859960147817622,0.9230233958284367
13.5,0.9866336061974087,0.9286065425058486
14.0,0.9944216394369741,0.9450416978254973
14.5,1.0089503517396863,0.9703574289234863
15.0,1.0052443772148687,0.9746522079317175
15.5,1.0055429690094497,0.9735840009637966
16.0,1.0016545095088885,0.9750305277066622
16.5,0.9992342687709402,0.9757905804054666
17.0,0.987420026620355,0.9661796647706362
17.5,0.9832537990935545,0.9657021540276308
18.0,0.9804375956355746,0.9677240262529039
18.5,0.982014987091271,0.9716606406171641
19.0,0.9705002500423886,0.96283844174851
