time (h),Upper Bound,Lower Bound
0.5,0.005669436722451864,0.0016812708400332252
1.0,0.00574115920051836,0.0016095483619667284
1.5,0.006968959351439958,0.0003817482110451305
2.0,0.009331116483618552,-0.001980408921133463
2.5,0.015827392347458714,-0.006942476129616264
3.0,0.03154104176160644,-0.016275990408504512
3.5,0.06279862931383877,-0.02801463562139102
4.0,0.11369229840487063,-0.03241704438254059
4.5,0.22273780734908463,-0.03000620336902024
5.0,0.35009451784673784,0.0004970026216561396
5.5,0.40984271286822205,-0.05925119239982807
6.0,0.5615197809832446,0.01486435733267144
6.5,0.5769996705408509,-0.0006155322249348227
7.0,0.667437348001866,0.15221807536118387
7.5,0.7558265691548935,0.3146279190430689
8.0,0.8289248246089099,0.5020970207318188
8.5,0.851886256287111,0.6115464729571212
9.0,0.8592962344126917,0.6727786442004625
9.5,0.8586503125078818,0.6824864092620869
10.0,0.8717211013886812,0.6903553579396524
10.5,0.8760563745962034,0.6898306295408357
11.0,0.8757371326644419,0.6901498714725973
11.5,0.8727327239558441,0.6893437353724895
12.0,0.8726532536061292,0.6993735157140409
12.5,0.8601343744466273,0.7118923948735428
13.0,0.8558760843100226,0.7277696568347936
13.5,0.879031033809394,0.7701874360487756
14.0,0.8707218328839468,0.7784966369742228
14.5,0.8619286925514458,0.7872897773067238
15.0,0.8509826582205381,0.7802660145827048
15.5,0.8482557919001231,0.7829928809031198
16.0,0.8347647314355916,0.7822075957967692
16.5,0.8228211283583974,0.7810832381348277
17.0,0.842573405362338,0.7841567684638796
17.5,0.8414528887841995,0.7943259655064449
18.0,0.8944627241388173,0.8317836526935088
18.5,0.8562211623581423,0.7178531755216745
19.0,0.9392411832201693,0.7332500393998411
19.5,0.7169023218235072,0.4712278631845418
20.0,0.7491343480082776,0.4389958369997714
20.5,0.7362664341430232,0.45186375086502584
21.0,0.6966952498912875,0.48958756862480796
