time (h),Upper Bound,Lower Bound
0.5,0.0033185638645839566,0.001234998199566702
1.0,0.004331210905596069,0.00022235115855458957
1.5,0.007019864267704354,-0.002466302203553696
2.0,0.014479403095583265,-0.009925841031432608
2.5,0.03835013780358736,-0.026120985474204876
3.0,0.09230867634007343,-0.06371549986869353
3.5,0.17549998116054727,-0.10336453627480657
4.0,0.28724530033858514,-0.11641374344097472
4.5,0.4285952438962481,-0.06969114107907032
5.0,0.5582561158206736,0.027138587031098726
5.5,0.6568084654781109,0.169866534811965
6.0,0.7368501738150661,0.3685743694067254
6.5,0.7881395911816653,0.5431132420257829
7.0,0.8625765050430729,0.7246296400845413
7.5,0.8709939356683536,0.7995544238846657
8.0,0.901950488400329,0.8736733000359248
8.5,0.9337425162454207,0.90630406836075
9.0,0.9346219989896477,0.909326583818529
9.5,0.9373008729589768,0.9069890855180435
10.0,0.9424660411642646,0.9139616482290968
10.5,0.9421659985082238,0.9157664200765998
11.0,0.9472799031425562,0.9253187945992701
11.5,0.9545936206341386,0.9330937743822139
12.0,0.9629569364786746,0.9404340969323514
12.5,0.9748599897292207,0.9410163888864764
13.0,0.9918596247628657,0.941969215890236
13.5,1.012730825886737,0.9442937384589407
14.0,1.0232419864196973,0.9380702281137907
14.5,1.0311542577525723,0.9304277075349541
15.0,1.0386055503536662,0.9267995164543985
15.5,1.0488193670693966,0.9262000779525504
16.0,1.0568110054040702,0.9229497109547504
16.5,1.0660208537628,0.9170486654391146
17.0,1.0739300019889806,0.9109856618096694
17.5,1.0899669744423344,0.9129966082323279
18.0,1.101382998913774,0.9090081271626061
18.5,1.1119521529337022,0.9053783247013635
19.0,1.1178684780152348,0.9078390847492509
19.5,1.118339890906987,0.9067813509009506
20.0,1.1075066541354595,0.8961620713551107
20.5,1.1056440364424123,0.8983693330383565
21.0,1.1022402520735264,0.900303564890305
21.5,1.1002524949768457,0.8964912635426449
22.0,1.0982214649797621,0.8932733893115178
22.5,1.0779180136755022,0.9144590489630984
23.0,1.0576902311798435,0.9346868314587571
