time (h),Upper Bound,Lower Bound
1,0.18425765463661462,0.0
2,0.1842576135186282,0.0
3,0.1850494151410378,0.0
4,0.19016466605498403,0.0
5,0.2046443393557396,0.0
6,0.24603479758388225,0.0
7,0.5062522069778601,0.14298236979379647
8,0.8659065698989998,0.5026367867580284
9,0.808051903187424,0.44478213872592626
10,0.8683856030365658,0.5051157474457391
11,0.8688273659006057,0.5055574545606675
12,0.9121999239665771,0.5489302480476593
13,0.931367846422476,0.5680979469487245
14,0.9580214451090306,0.594750182793954
15,0.991869221744948,0.6285972688416507
16,1.002309444814003,0.6390375561822688
17,1.0117677700788996,0.6484962252506395
18,1.016272686155373,0.6530016241155723
19,1.0213242842417032,0.6580537385085155
20,1.017493470192047,0.6542234185535787
21,1.0023509475219219,0.639081447062098
22,1.0046093032668642,0.6413401995191365
23,0.9852620735618505,0.6219933852699366
24,0.9715815246833102,0.6083131769565011
25,0.9555914457196933,0.5923232480332313
26,0.9438970795645354,0.5806281754002931
27,0.9265084784884171,0.5632381219010635
28,0.924232792040023,0.5609620499806477
29,0.9131321171418676,0.5498613656067999
30,0.9098801375697811,0.546609186999921
31,0.8774701275477113,0.5141989769489268
32,0.8760759312412135,0.5128046196201451
33,0.8610657565153053,0.49779423948562046
34,0.8497596780770027,0.486488014428516
35,0.8468796387935227,0.4836079601819767
