time (h),Upper Bound,Lower Bound
1,0.3512198835499217,0.0
2,0.35121980044893203,0.0
3,0.35121961902185533,0.0
4,0.35167074236332063,0.0
5,0.3523156674306647,0.0
6,0.3536092805563681,0.0
7,0.3556514819795835,0.0
8,0.3587229821437759,0.0
9,0.3636365219154846,0.0
10,0.37186079712645165,0.0
11,0.385417723685685,0.0
12,0.40974404435859363,0.0
13,0.4510978809913177,0.0
14,0.521579595205697,0.0
15,0.615856776218364,0.0
16,0.6158571526542124,0.0
17,0.7563050992659001,0.060308805865916804
18,0.7607848702391353,0.06478788122332418
19,0.9223376305356744,0.2263380843942241
20,1.0942304328906962,0.39822839738642885
21,1.1096273321856311,0.41362286021816225
22,1.1680212284312241,0.47201438097302206
23,1.1965820738889774,0.5005729149562118
24,1.2117154887184525,0.5157039969300206
25,1.2203764522331157,0.524362513993462
26,1.2334547293649463,0.5374382185472699
27,1.2420881458706143,0.5460689198388176
28,1.233296002021611,0.5372738887159225
29,1.2253453096249611,0.5293221314252506
30,1.2233257154516095,0.5273014048842871
31,1.2097013174692588,0.5136758805116219
32,1.184037809965475,0.4880111859267319
33,1.164892724757432,0.46886482675369656
34,1.1482857167544331,0.4522574842152628
35,1.134671796872685,0.43864335664662774
36,1.1073524114206683,0.41132402850039285
37,1.0857225170993852,0.3896944412326765
38,0.9456409476287699,0.24961362659061592
39,0.9438891507234564,0.24786321351464685
40,0.937384496435997,0.2413610266591339
41,0.9222989663975001,0.22627834126387425
42,0.9174339217552462,0.22141547077805612
43,0.6477755661872577,0.0
44,0.6477747623160104,0.0
45,0.6477745091452793,0.0
46,0.6474898193686889,0.0
47,0.6474869842359359,0.0
