time (h),Upper Bound,Lower Bound
1,0.3811369900587914,0.0
2,0.38113712280712203,0.0
3,0.38113741948270824,0.0
4,0.3817584326945137,0.0
5,0.381759101132042,0.0
6,0.38290980458286117,0.0
7,0.3856803570021286,0.0
8,0.3903400522167558,0.0
9,0.3988979359442969,0.0
10,0.4156338560716585,0.0
11,0.4477925876012164,0.0
12,0.5109589686409913,0.0
13,0.6140095819901883,0.0
14,0.6140096251476488,0.0
15,0.7526498003847775,0.0
16,0.7526798163162924,0.0
17,0.8903435506850697,0.131956466691671
18,1.0247817085721929,0.26639483406753944
19,1.035048988468409,0.2766625761916631
20,1.2390849154902077,0.4806993343718273
21,1.2710272599223917,0.5126428674694234
22,1.2832345989562755,0.5248518459779337
23,1.2884313423493028,0.5300513745289522
24,1.297197169804162,0.5388194752299921
25,1.2976149511714858,0.539240092796079
26,1.2985970609005721,0.5402244396392075
27,1.2985962621597735,0.5402252383800061
28,1.29859543428425,0.5402260662555297
29,1.2976119847519731,0.5392430592155918
30,1.2923078454755177,0.5339379094816814
31,1.2902790632555363,0.5319082015047989
32,1.2843353938422055,0.5259636947153556
33,1.2764804030080958,0.5181079144656335
34,1.2715337950716554,0.5131605785359801
35,1.2666132621036472,0.508239391240825
36,1.238938796411357,0.48056431820948753
37,1.234748077895597,0.4763730143444187
38,1.035043608371155,0.27666795628891744
39,1.0343829081718197,0.27600580093621513
40,1.0313501633175846,0.2729715678126977
41,1.0313509381107904,0.2729707930194918
42,1.02694853161413,0.2685667920645226
43,1.0269493564843788,0.2685659671942738
44,1.0262520364887235,0.26786689937445346
45,1.0240463906197461,0.2656604802937593
46,1.0213021277604504,0.2629153639854984
47,0.8979942755386361,0.13960797771959227
48,0.8979910776030088,0.13960507611323758
49,0.8933200626239219,0.13493420047908633
