time (h),Upper Bound,Lower Bound
1,0.2579698663565976,0.0
2,0.2579697662531413,0.0
3,0.25796961955258907,0.0
4,0.2581091655335482,0.0
5,0.2591969526408032,0.0
6,0.2603575934763129,0.0
7,0.26234520755705043,0.0
8,0.2652574249689146,0.0
9,0.27045487057062667,0.0
10,0.2787029265306386,0.0
11,0.2937346451512923,0.0
12,0.31950012887417817,0.0
13,0.36484860829967275,0.0
14,0.44103703699471636,0.0
15,0.5541919481384611,0.06574022468151094
16,0.6505766529287511,0.16212455869261294
17,0.7385277635973522,0.2500751056152753
18,0.8075723259361798,0.31911942276237265
19,0.8637210671783734,0.37526789360431356
20,0.9643647000647122,0.47591127699051955
21,1.020053374465131,0.5315979146005478
22,1.0667066038363098,0.5782491703119954
23,1.0957345740655726,0.6072752101560766
24,1.1056496524682247,0.6171883320936956
25,1.1244957964199909,0.636032420339373
26,1.1313119861149474,0.6428464221295034
27,1.1294447234314826,0.6409787584302677
28,1.1256235309489757,0.6371572347434173
29,1.1180873863999152,0.6296208845472234
30,1.1152897274022306,0.6268226906135672
31,1.098271507738105,0.6098040255724675
32,1.077094277021769,0.5886264241958823
33,1.0599259646154673,0.5714578219833741
34,1.0534049306121502,0.564936684190528
35,1.045023866572581,0.5565557399604695
36,1.0389218044777504,0.5504541484018376
37,1.028722060833764,0.5402553745961269
38,1.0200519911553534,0.5315870193535018
39,1.0150633054741027,0.5266009472044506
40,1.007654081678639,0.5191940557000536
41,1.0016246672320577,0.5131668214154032
42,0.9388557971084064,0.4503998755848461
43,0.9373903718398722,0.4489361398610758
44,0.9307474653377689,0.44229469096118634
45,0.5532948038638691,0.06484288544346292
46,0.5504759790888554,0.06202460093884413
47,0.5479738300679217,0.05952262710649872
