time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
263.8742973804474,3,4415,34200,17780,30284,65535,7751,38324,37922,27898,12551
265.9564070701599,4,53,104,3115,2951,1004,253,331,364,282,168
268.04093050956726,1,119,1013,3879,3958,2083,610,1191,1174,868,574
270.12589716911316,2,126,1359,4326,4346,2769,735,1266,1167,871,488
272.2039427757263,3,4412,34193,17257,30299,65535,7752,38332,37898,27884,12555
274.3065164089203,4,56,104,55,2569,1003,256,331,362,281,164
276.3705835342407,1,117,1015,3927,4010,2082,623,1190,1175,867,574
278.45524501800537,2,122,1359,4275,4344,2765,732,1262,1166,866,489
280.544237613678,3,4404,34172,17695,30213,65535,7644,38312,37916,27888,12555
282.6162314414978,4,57,110,3336,2537,995,253,329,364,279,163
284.7003152370453,1,117,1017,3894,3975,2080,610,1190,1176,865,573
286.7859706878662,2,126,1354,4153,4274,2765,712,1262,1168,868,486
288.8627607822418,3,4418,34208,17536,30343,65535,7811,38305,37916,27870,12565
290.9746425151825,4,55,107,3320,1716,986,241,328,362,279,161
293.0300762653351,1,121,1012,858,3869,2083,585,1191,1172,865,574
295.1155469417572,2,125,1361,4287,868,2762,727,1265,1166,869,488
297.19503688812256,3,4396,34150,17650,30181,65535,7613,38290,37894,27862,12548
299.2754991054535,4,53,100,2745,3307,983,249,327,360,278,161
301.3605043888092,1,120,1017,3092,4081,2081,630,1191,1175,866,574
303.4455347061157,2,124,1353,4344,4358,2757,735,1262,1166,867,487
305.52398657798767,3,4406,34155,17717,30226,65535,7680,38293,37893,27875,12557
307.60616421699524,4,54,104,3369,2632,977,240,325,360,277,159
309.68999123573303,1,118,1017,3965,765,2080,623,1189,1172,869,570
311.7865285873413,2,120,1362,4203,4216,2754,709,1261,1166,871,486
313.853502035141,3,4419,34184,17839,30336,65535,7827,38261,37856,27836,12552
315.93555188179016,4,52,101,3404,3447,970,238,325,357,275,161
318.029972076416,1,122,1007,3807,936,2082,601,1189,1170,867,569
320.1057286262512,2,121,1358,4285,2921,2753,718,1258,1163,868,483
