time (h),Upper Bound,Lower Bound
1,0.08164551371531964,0.0
2,0.11356727295764917,0.0
3,0.13806146330415794,0.0
4,0.15871074210312966,0.0
5,0.17690286809553046,0.0
6,0.19334962817215137,0.0
7,0.20847392810149548,0.0
8,0.22255129405868837,0.0
9,0.23814610503409056,0.0
10,0.25671533788595774,0.0
11,0.28024376233066584,0.0
12,0.2916085423830268,0.0
13,0.3247182617772782,0.0
14,0.3773625773839741,0.0
15,0.46754419634285205,0.0
16,0.5673233891324114,0.0
17,0.7475946750620466,0.11211632625465973
18,1.0402410302966763,0.38634067034622727
19,1.136770881814231,0.4649530374979283
20,1.2024784513680111,0.5132083566617995
21,1.2396242743518144,0.5333328122112959
22,1.2634878608592555,0.5405755884440538
23,1.2716114723712066,0.5324519769321027
