time (h),Upper Bound,Lower Bound
1,0.05119188100006571,0.0
2,0.07190373358467592,0.0
3,0.08779667389894136,0.0
4,0.1022666471886371,0.0
5,0.11536255689876776,0.0
6,0.1285874499561266,0.0
7,0.1489427256707651,0.0
8,0.1692408988245459,0.0
9,0.19737926054224758,0.0
10,0.24172927237820047,0.0
11,0.32008770038781953,0.0
12,0.5669520938150858,0.22052182070883367
13,0.7152448872963486,0.35466897187233987
14,0.7240499639798457,0.3498628105432536
15,1.0030021139822567,0.6156818599659042
16,1.1331700884109144,0.7331477798218127
17,1.1662889133320335,0.7539557704899624
18,1.1968627263986829,0.7725761642174163
19,1.22790414866996,0.7919920009653549
20,1.2701881351808206,0.8229532318572705
21,1.2757093244704942,0.8174320425675968
22,1.2811005362152157,0.8120408308228754
23,1.2863708473637545,0.8067705196743367
