time (h),Upper Bound,Lower Bound
1,0.06854089251189023,0.0
2,0.09726154920168063,0.0
3,0.11904127640779427,0.0
4,0.1380466399647754,0.0
5,0.1542228208418063,0.0
6,0.1700471152675114,0.0
7,0.18548715612636696,0.0
8,0.1980045345648436,0.0
9,0.2128263965836651,0.0
10,0.22882924789018755,0.0
11,0.24725736248925936,0.0
12,0.2709759112089557,0.0
13,0.3045066820686019,0.0
14,0.3550562538136972,0.0
15,0.43439693329065354,0.0
16,0.5376511277979181,0.0
17,0.5460857286186849,0.0
18,0.626596748621737,0.04515965055279436
19,0.707127560995385,0.10975860821965844
20,0.7887851514920508,0.17589798882554825
21,0.7963527021829554,0.16833043813464355
22,0.8949624666296676,0.2521612551089886
23,0.9021858448576857,0.24493787688097057
