time (h),Upper Bound,Lower Bound
1,0.0717476769826941,0.0
2,0.10194458812621397,0.0
3,0.12454134230690059,0.0
4,0.14551834360098773,0.0
5,0.16526167915239529,0.0
6,0.1859043308230379,0.0
7,0.209582378297636,0.0
8,0.22256959196731008,0.0
9,0.25319444249010037,0.0
10,0.3003672590121863,0.0
11,0.38324738206912157,0.0
12,0.5179616237378952,0.02540378648074096
13,0.6905856595299574,0.1779156659183967
14,0.7002617888553201,0.16823953659303403
15,0.7095980042741574,0.15890332117419675
16,0.8672847604091483,0.2985305954679334
17,0.8760363229837357,0.28977903289334594
18,1.029934344925445,0.4266818133612856
19,1.1807649331539536,0.560983370021019
20,1.1899938781685977,0.5541136116159608
21,1.2497935889782255,0.5982126296935733
22,1.301419544865063,0.6345071607337682
23,1.3089133336522059,0.6270133719466252
