time (h),Upper Bound,Lower Bound
1,0.08183548573582146,0.0
2,0.11532299137941343,0.0
3,0.14101863567220632,0.0
4,0.1628604732017634,0.0
5,0.18308360902039686,0.0
6,0.20149992102397643,0.0
7,0.21954497715747592,0.0
8,0.23744849570407892,0.0
9,0.2568352417785344,0.0
10,0.278592281324984,0.0
11,0.30647051077894716,0.0
12,0.3452220049940322,0.0
13,0.40322593749405916,0.0
14,0.4910448097038794,0.0
15,0.6151480766431358,0.0
16,0.6911436682806369,0.04439065696140565
17,0.7624127983606099,0.09575720930534215
18,0.8457199166912539,0.15973901940398388
19,0.9509272276108045,0.24615074209922777
20,1.0695561190563252,0.3464723408105164
21,1.134784393700381,0.39384496888277937
22,1.1435022798400383,0.3851270827431222
23,1.2028267651936915,0.42740749616011914
