time (h),Upper Bound,Lower Bound
1,0.0755220552153309,0.0
2,0.10609736958425614,0.0
3,0.12955838801295497,0.0
4,0.14982427191642048,0.0
5,0.1679428125701072,0.0
6,0.18504194895919668,0.0
7,0.20157308320044526,0.0
8,0.21836578592735834,0.0
9,0.23600356053003738,0.0
10,0.2563006020404538,0.0
11,0.281360187963283,0.0
12,0.31654099605779884,0.0
13,0.368389639068074,0.0
14,0.44893578210406915,0.0
15,0.552924471908697,0.0
16,0.5622990573816503,0.0
17,0.7179278636304303,0.10924786037924256
18,0.7267501127764779,0.10042561123319488
19,0.810072959290828,0.16658753819576333
20,0.9168362892172535,0.25663522616010903
21,0.9249878634897108,0.2484836518876517
22,1.0520056392947543,0.35958176789684015
23,1.0597866026084495,0.35180080458314483
