time (h),Upper Bound,Lower Bound
1,0.060382979511563004,0.0
2,0.08460048868572759,0.0
3,0.10318321584888719,0.0
4,0.11947432697364076,0.0
5,0.13327622378081388,0.0
6,0.14690041062756035,0.0
7,0.16114335388731302,0.0
8,0.17646384289387484,0.0
9,0.19505769730191697,0.0
10,0.22129301205737054,0.0
11,0.26245872618103616,0.0
12,0.33422265366661563,0.0
13,0.44555672635819565,0.023959914791722575
14,0.4535137613796188,0.01600287977029946
15,0.5997772897740623,0.14691123759146335
16,0.6072029745725994,0.13948555279292618
17,0.7458691472485851,0.2637575591926583
18,0.8777628935188587,0.3816743744601273
19,0.8845600564077443,0.3748772115712418
20,1.0048530826315285,0.4819287628586092
21,1.011310221745442,0.47547162374469576
22,1.0176151704363434,0.46916667505379434
23,1.0851163256840977,0.5243414254310654
24,1.091146897462088,0.5183108536530752
25,1.097215648600481,0.5125673451930066
26,1.1030047400963818,0.5067782536971056
27,1.1086834987902434,0.501099495003244
28,1.1142580618403632,0.49552493195312425
29,1.1197339688749761,0.49004902491851143
