time (h),Upper Bound,Lower Bound
1,0.07565203715653912,0.0
2,0.10637898316079478,0.0
3,0.1305237034859482,0.0
4,0.15414998418100598,0.0
5,0.17631445309010998,0.0
6,0.20053969661410506,0.0
7,0.23107202880083846,0.0
8,0.27495103597969117,0.0
9,0.4108086652292484,0.0
10,0.5239155057211979,0.05474957817392906
11,0.6415223685663654,0.1494577395159291
12,0.7626963948258016,0.24875237593568816
13,0.883838225157096,0.34890901669757174
14,1.0363028684391375,0.48118128983837416
15,1.0848829551361439,0.5102782245653434
16,1.1099031326080724,0.5164545717929439
17,1.119034943353027,0.5073227610479893
18,1.1279018720779561,0.4984558323230601
19,1.1365256478418821,0.48983205655913403
20,1.1449252083216344,0.4814324960793819
21,1.153117231692221,0.4732404727087953
22,1.1611163743499977,0.4652413300510185
23,1.168935656215874,0.45742204818514237
