time (h),Upper Bound,Lower Bound
1,0.3730363388981213,0.0
2,0.37303657653909494,0.0
3,0.37326468708841176,0.0
4,0.37426654278698895,0.0
5,0.3762113150598459,0.0
6,0.3792475015061813,0.0
7,0.3847383220158735,0.0
8,0.3935667867342448,0.0
9,0.4380322491390052,0.0
10,0.49133354518234745,0.0
11,0.5933282470043205,0.0
12,0.7225588599143888,0.0
13,0.7225590490535327,0.0
14,0.9415914783097975,0.19938959487103702
15,1.1469477460733593,0.40474530598009223
16,1.2513735172423397,0.5091705841548567
17,1.2726450718899882,0.5304417652427835
18,1.2853750983719754,0.5431715051487358
19,1.2983491044634692,0.556145665904471
20,1.3077759750684979,0.5655732047556954
21,1.3414688247030537,0.5992674591555633
22,1.318921990872193,0.57672299178365
23,1.323878883980773,0.5816812021900595
24,1.327982450393372,0.5857850761537422
25,1.3280563873064948,0.5858589289573399
26,1.3281698671006683,0.5859724633869008
27,1.3247699520033236,0.5825727402129137
28,1.3206329242570751,0.5784359876132454
29,1.3188119381097576,0.5766153783174732
30,1.3162065596281551,0.5740102677644231
31,1.3092731591378892,0.5670774324421839
32,1.305082276217716,0.5628871870511998
33,1.3021489426597745,0.559954589098216
34,1.2992017145401935,0.5570081894152661
35,1.2937519127815476,0.5515581195861589
36,1.2863812844352993,0.5441872179113754
37,1.2792344164425307,0.537040047687871
38,1.27082212216993,0.5286273911859609
39,1.2657094638752955,0.5235142964911443
40,1.2625645537311632,0.520368919855873
41,1.2619757326387586,0.5197795955396471
42,1.2594032853336095,0.5172065626093786
43,1.099998789410245,0.3578013754085187
44,1.0963473383126303,0.35414917135858087
45,1.0935258805136208,0.35132692363060264
46,1.0905355484560089,0.34833574083696245
47,1.0865847990606472,0.34438408655978786
48,1.083265973973456,0.34106427545529305
49,1.0825923641936401,0.34039075072443276
