time (h),Upper Bound,Lower Bound
1,0.2895837172839176,0.0
2,0.2895840361081112,0.0
3,0.2901527181557597,0.0
4,0.2939123521351039,0.0
5,0.2985770687979551,0.0
6,0.30696394510682234,0.0
7,0.32296188843854623,0.0
8,0.3532767308626226,0.0
9,0.47641479354106087,0.0
10,0.5775124014187433,0.0013282889357628669
11,0.7036994465531553,0.12751456167880248
12,0.8365163374173348,0.26033061561706616
13,0.979723279185448,0.4035366629487734
14,1.051425445969128,0.475237936878976
15,1.0992059181216365,0.523017598183651
16,1.1152388676050942,0.5390499905701835
17,1.1154013283794528,0.5392123949780656
18,1.115401299436073,0.5392124239214455
19,1.1154010417873856,0.5392126815701328
20,1.1154008361610548,0.5392128871964638
21,1.1154007869223315,0.5392129364351871
22,1.1154010182899843,0.5392127050675342
23,1.115401303336999,0.5392124200205194
24,1.1154015923727922,0.5392121309847262
25,1.115401801708997,0.5392119216485214
26,1.115401875921005,0.5392118474365135
27,1.1154018336512972,0.5392118897062212
28,1.115401676162101,0.5392120471954174
29,1.1154014462716737,0.5392122770858447
30,1.1154011682785727,0.5392125550789456
31,1.1154008557962443,0.5392128675612743
32,1.1151615092601297,0.5389741947803977
33,1.1149199364102982,0.5387333077672023
34,1.1145038610879028,0.5383179181631959
35,1.1143373334883007,0.5381520306588856
36,1.1133258009449756,0.5371411279344445
37,1.112810998609596,0.5366269057483142
38,1.1118144977028837,0.5356308134460775
39,1.1103166765867498,0.5341333521506362
40,1.1092003758401578,0.5330173298069929
41,1.1060387049094595,0.5298558717990163
42,1.103042319383641,0.5268596162732244
43,1.0994442939446796,0.5232616424872052
44,1.0983393222368827,0.5221566627147726
45,1.095281747488822,0.5190990293933498
46,1.0790353352458721,0.5028526152539803
47,1.0785827299639963,0.5024000047956523
48,1.0761643655715005,0.499981621144452
49,1.0761643675535395,0.4999816191624131
