time (h),Upper Bound,Lower Bound
1,0.0031035977942878365,0.0006118377871103602
2,0.005157158804169722,-0.0009902605883980692
3,0.009344616320280236,-0.0051777181045085845
4,0.02181906691311505,-0.012417831753609113
5,0.0663539239063142,-0.041798892987168414
6,0.1746367021674212,-0.11165078073360482
7,0.24632020184027745,-0.18333428040646108
8,0.39408418306975934,-0.22129266883452114
9,0.7857481220566847,0.035121351062892214
10,0.672037432662844,-0.18915905003468134
11,0.7934615051482834,0.027407967971293357
12,0.767903510285894,0.05552562221539026
13,0.9221401920293997,0.3786017884438008
14,0.8797529185624912,0.46546863071004607
15,0.970395154445898,0.7127385867739404
16,0.966395071330909,0.7666467913158298
17,0.9485802630769853,0.8143369177790836
18,0.9711635215694664,0.8328334486867032
19,0.9804279869260065,0.8363855316776362
20,0.9818939074481775,0.8349196111554652
21,0.9777165324963406,0.8265131044907097
22,0.9741306100706225,0.817078352528814
23,0.9670091312583304,0.8040989298168801
24,0.951172291623505,0.7882841036846717
25,0.9331671815747329,0.7722528157994839
26,0.9593858592406057,0.7289316880012411
27,0.9783917263319228,0.6846996351907517
28,0.8461542535294723,0.4952487043073147
29,0.8648092502566213,0.4561084306029445
30,0.9364813587138318,0.36445842970716325
31,0.9639022487495985,0.30961163956973475
32,0.775648216655662,0.045221256463914894
33,0.810463845547444,0.010405627572132758
34,0.7658302133817989,0.05503925973777796
35,0.6695316819683199,0.15133779115125684
