time (h),Upper Bound,Lower Bound
1,0.004589342974144441,0.0023221962268593684
2,0.00679473550947027,0.00011680369153353916
3,0.012924119047847774,-0.006012579846843965
4,0.0305380806979411,-0.01987568097078844
5,0.07910240409426113,-0.057288293909862335
6,0.1519276833984368,-0.1005670223897311
7,0.21871051865482982,-0.08157408476039428
8,0.5358429759286147,0.1586951864717105
9,0.8864191232739318,0.444394145546513
10,0.8996351807152325,0.5120505840743488
11,0.8796917120025949,0.5806543112390841
12,0.893192963551233,0.6159338486683867
13,0.9037840561529316,0.678809126569796
14,0.9034230134221821,0.7329947927263469
15,0.9219151956323869,0.7392855264262271
16,0.9358759622503938,0.7368783850739775
17,0.9530966809867291,0.7400695451618763
18,0.9598236743135321,0.7404316998001866
19,0.9604497925051454,0.7408216222516295
20,0.9551009521901251,0.7390813146015364
21,0.9441286449283133,0.7376972809781859
22,0.9327736994709777,0.7385766902480317
23,0.922323514749954,0.7436207634902499
24,0.9078279769383144,0.7435333693064976
25,0.8970571446062754,0.7400288494784006
26,0.8814717520089859,0.7249886802025722
27,0.8636160223192803,0.6962962718301186
28,0.8585469174799695,0.6675404858174548
29,0.8409147079284928,0.6238505924248753
30,0.8258881355465005,0.5760919367134024
31,0.8161219335949131,0.5379128081246506
32,0.8035192177645953,0.47173213104877937
33,0.855329210706744,0.39307468121429945
34,0.7429926998478694,0.3351721607583241
35,0.522570661520379,0.18057726515788122
