time (h),Upper Bound,Lower Bound
1,0.0026227204488968015,0.0008485848708903566
2,0.003530577931210108,0.0007113989533522583
3,0.01586995047183187,0.012615414165331133
4,0.05506542277260255,0.020390285811835225
5,0.19187053512435584,0.012236346779749496
6,0.35231096653820926,0.08758764574992797
7,0.4099089080914735,0.029989704196663775
8,0.7972877856925079,0.3482232553924175
9,0.8593393773851474,0.37319583087983926
10,0.8786130794473477,0.4808206311277561
11,0.8769875094547007,0.5216758325443532
12,0.8861439064845547,0.6139427089984115
13,0.9293842675287459,0.6948511638245053
14,0.9493426630849835,0.7605921179100676
15,0.9498631924053704,0.7973673473138934
16,0.964150942396303,0.8355943590092859
17,0.959822290143518,0.8479151199249939
18,0.9554801035441791,0.8608533791186577
19,0.9517252897014185,0.8646081929614183
20,0.9438642218988845,0.8625090166646531
21,0.92956751053785,0.8548328333571085
22,0.9121937286037318,0.8445988266489792
23,0.9043399524612558,0.8407823908405173
24,0.8922441102870282,0.8371361396900836
25,0.8721234357747119,0.8218058689045229
26,0.8597551348025412,0.81538761037441
27,0.834835425688345,0.7927878343328647
28,0.826676118963794,0.788319529499773
29,0.8097737704689804,0.7656945313040909
30,0.7921501488151106,0.7458291957118162
31,0.7649025423018248,0.7073556976826876
32,0.7745229835387678,0.6573523546182501
33,0.7760113221233358,0.6041693943912516
34,0.641610956911415,0.48258787222289024
35,0.6279508131816841,0.48229456364364853
