time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
135.99945664405823,4,1047,7610,6471,8650,29087,4067,7805,9468,6339,2656
138.06266522407532,1,8952,65535,28874,59478,65535,11269,65535,47085,59827,27616
140.1425483226776,2,8891,65535,29572,61952,65535,12080,65535,65535,61972,27729
142.21999502182007,3,6106,58122,26463,48912,65535,10302,65535,60839,47582,25310
144.32284426689148,4,1044,7577,5606,7777,29190,4042,7783,9457,6334,2650
146.39328384399414,1,8976,65535,28724,59407,65535,11276,65535,47073,59687,27631
148.47324776649475,2,8900,65535,29598,61861,65535,12046,65535,65535,62010,27713
150.55079174041748,3,6125,58188,26502,49147,65535,10363,65535,61031,47694,25321
152.6661913394928,4,1048,7588,6312,8584,29084,4120,7797,9469,6332,2649
154.72257280349731,1,8946,65535,28857,59439,65535,11249,65535,47038,59669,27634
156.80342841148376,2,8893,65535,29574,61881,65535,12094,65535,65535,61885,27717
158.8798041343689,3,6104,58111,26470,49031,65535,10383,65535,60869,47692,25297
160.96281719207764,4,1048,7591,4390,9681,29209,4117,7800,9461,6334,2654
163.05278897285461,1,8931,65535,28789,59234,65535,11247,65535,46927,59498,27532
165.1325237751007,2,8900,65535,29626,61926,65535,12075,65535,65535,62026,27718
167.21093082427979,3,6094,58035,26256,48954,65535,10362,65535,60922,47618,25279
169.2926788330078,4,1047,7597,6121,9356,29111,4131,7804,9456,6337,2656
171.38476490974426,1,8962,65535,28851,59453,65535,11247,65535,47036,59748,27634
173.46243619918823,2,8900,65535,29610,61805,65535,12057,65535,65535,61857,27681
175.54036831855774,3,6113,58071,26099,49082,65535,10390,65535,61044,47711,25365
177.6230661869049,4,1042,7582,5600,9537,29087,3944,7793,9453,6333,2658
179.71261548995972,1,8939,65535,28743,59354,65535,11157,65535,46977,59681,27585
181.79390025138855,2,8904,65535,29578,61847,65535,12028,65535,65535,61983,27689
183.90551781654358,3,6087,57982,25106,48964,65535,10332,65535,60949,47703,25296
185.97390127182007,4,1051,7603,6564,9699,29203,4097,7806,9475,6338,2656
188.07586336135864,1,8958,65535,26716,59496,65535,11300,65535,47078,59707,27614
190.1217918395996,2,8866,65535,29455,61620,65535,12075,65535,65535,61690,27597
192.20049214363098,3,6101,58176,26400,49010,65535,10310,65535,61026,47718,25351
194.3141074180603,4,1048,7595,6575,8733,29195,4122,7792,9467,6340,2655
196.37225246429443,1,8947,65535,28777,59290,65535,11202,65535,46938,59525,27575
198.46871709823608,2,8858,65535,29455,61630,65535,12017,65535,65535,61684,27564
200.52967596054077,3,6140,57965,26621,49144,65535,10510,65535,61000,47824,25328
202.6133677959442,4,1046,7581,6440,8226,29151,3992,7799,9468,6337,2653
204.7033245563507,1,8936,65535,28760,59350,65535,11135,65535,46989,59678,27571
206.7822961807251,2,8908,65535,29578,61878,65535,12154,65535,65535,61894,27665
208.88372159004211,3,6082,57756,26378,46931,65535,10324,65535,60975,47655,25274
210.94334173202515,4,1047,7569,6520,8425,29103,4064,7784,9447,6327,2657
213.05245542526245,1,8988,65535,28839,59519,65535,11254,65535,47098,59693,27641
215.11259365081787,2,8878,65535,29502,61688,65535,12000,65535,65535,61694,27676
217.21741342544556,3,6130,57996,26529,49095,65535,10439,65535,61038,47757,25339
219.27300310134888,4,1046,7572,5621,9633,29118,4069,7791,9450,6335,2658
221.38870310783386,1,8909,65535,28803,59308,65535,11239,65535,46928,59610,27518
223.44173955917358,2,8896,65535,29617,61829,65535,12117,65535,65535,61826,27680
225.52032899856567,3,6093,57837,26456,48930,65535,10355,65535,60826,47629,25271
227.60251474380493,4,1053,7607,6618,9764,29176,4151,7818,9479,6357,2671
229.69261527061462,1,8968,65535,28873,59330,65535,11253,65535,46923,59640,27540
231.77285885810852,2,8907,65535,29573,61794,65535,12044,65535,65535,61896,27669
233.85225677490234,3,6114,58141,26425,49015,65535,10432,65535,60985,47699,25301
235.93255972862244,4,1055,7600,6482,9825,29218,4239,7789,9464,6329,2656
238.06250190734863,1,8928,65535,28775,58727,65535,11155,65535,46900,59562,27522
240.10273051261902,2,8868,65535,29511,61749,65535,11995,65535,65535,61777,27616
242.18010091781616,3,6094,57938,26459,49015,65535,10370,65535,60865,47631,25310
244.27049946784973,4,1053,7606,6573,8971,29185,4110,7816,9488,6359,2665
246.35233521461487,1,8988,65535,28952,59516,65535,11322,65535,47093,59749,27624
248.43227100372314,2,8908,65535,29604,61916,65535,12076,65535,65535,61952,27692
250.5204312801361,3,6120,58169,26468,49161,65535,10357,65535,61126,47859,25378
252.59264397621155,4,1048,7601,3249,9152,29227,4104,7815,9485,6352,2667
254.68205499649048,1,8963,65535,28857,59290,65535,11311,65535,46875,59489,27563
256.77349185943604,2,8906,65535,29612,61834,65535,12174,65535,65535,61932,27662
258.8400366306305,3,6103,57937,26372,49009,65535,10302,65535,60953,47691,25298
260.9225788116455,4,1052,7585,6627,9849,29163,4260,7792,9459,6341,2662
263.0125000476837,1,8979,65535,28882,59446,65535,11263,65535,47040,59681,27608
265.0921857357025,2,8917,65535,29643,61882,65535,12102,65535,65535,61926,27751
267.1698536872864,3,6096,58065,26408,48990,65535,10289,65535,60918,47692,25274
269.2536015510559,4,1048,7584,6533,9687,29286,4090,7792,9470,6340,2672
271.34267711639404,1,8934,65535,28820,59425,65535,11233,65535,47065,59619,27612
273.4222137928009,2,8902,65535,29582,61769,65535,12056,65535,65535,61819,27673
