time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
1.303347110748291,3,7880,65535,35539,61459,65535,12225,65535,65535,65535,41182
3.4068849086761475,4,1348,10617,7878,12530,32711,4544,12864,14152,10337,4431
5.4766294956207275,1,6241,45849,22159,43964,65535,9425,59351,38452,48043,22763
7.556151866912842,2,5821,45130,21868,41780,65535,9541,61304,60561,48017,21870
9.63329291343689,3,7944,65535,35679,61327,65535,12370,65535,65535,65535,41115
11.717462539672852,4,1345,10617,8064,12549,32781,4563,12870,14159,10341,4430
13.805967569351196,1,6261,45965,22214,44061,65535,9471,59488,38488,48096,22745
15.9185791015625,2,5814,45114,21846,42485,65535,9492,61235,60539,47984,21903
17.962929010391235,3,7976,65535,35778,61807,65535,12459,65535,65535,65535,41411
20.07501244544983,4,1348,10598,7936,12453,32679,4471,12855,14140,10332,4432
22.135932445526123,1,6218,45774,22070,43808,65535,9367,59083,38311,47833,22641
24.21985960006714,2,5828,45199,21947,43948,65535,9619,61103,60467,47885,21857
26.293944358825684,3,7882,65535,35607,61650,65535,12222,65535,65535,65535,41174
28.376416206359863,4,1352,10614,8081,10106,32632,4633,12855,14131,10327,4413
30.466195344924927,1,6239,45869,22131,43948,65535,9391,59269,38392,47994,22727
32.545403718948364,2,5818,45199,21861,43938,65535,9508,61216,60557,47987,21897
34.62330746650696,3,7947,65535,35736,61778,65535,12390,65535,65535,65535,41199
36.70677924156189,4,1339,10593,7832,12519,32676,4561,12849,14123,10323,4421
38.79596757888794,1,6226,45732,22111,43824,65535,9426,59138,38272,47872,22628
40.87582731246948,2,5805,45091,19744,43847,65535,9530,61176,60416,47883,21808
42.95263981819153,3,7951,65535,35755,61873,65535,12381,65535,65535,65535,41483
45.03673815727234,4,1345,10615,8047,12524,32732,4549,12870,14162,10342,4426
47.12519836425781,1,6221,45758,22078,42287,65535,9377,59188,38329,47876,22646
49.20598602294922,2,5809,45131,21844,43864,65535,9513,61122,60427,47907,21859
51.283352851867676,3,7904,65535,35613,61645,65535,12312,65535,65535,65535,41336
53.36647629737854,4,1341,10620,8009,12489,32673,4511,12873,14159,10343,4420
55.4649715423584,1,6220,45835,22071,43841,65535,9351,59153,38328,47885,22662
57.535948753356934,2,5819,45119,21897,43888,65535,9593,61213,60427,47897,21842
59.643134117126465,3,7909,65535,35589,61538,65535,12319,65535,65535,65535,41230
61.69661831855774,4,1350,10581,8016,12478,32650,4520,12845,14107,10318,4410
63.83517336845398,1,6232,45881,22111,43906,65535,9384,59212,38375,47912,22691
65.86548638343811,2,5835,45309,21703,44034,65535,9535,61435,60683,48074,21909
67.95094704627991,3,7906,65535,35586,61519,65535,12338,65535,65535,65535,41074
70.0270254611969,4,1343,10594,8055,12523,32652,4557,12836,14112,10314,4417
72.10645699501038,1,6263,46221,22192,44000,65535,9372,59681,38633,48284,22834
74.18550038337708,2,5821,45123,21863,43925,65535,9529,61206,60501,47923,21836
76.26394653320312,3,7907,65535,35538,61455,65535,12321,65535,65535,65535,41155
78.34675526618958,4,1348,10575,4761,12438,32645,4469,12850,14130,10327,4410
80.43525958061218,1,6283,46211,22230,44206,65535,9488,59646,38601,48221,22811
82.51583361625671,2,5827,45248,21885,44024,65535,9525,61418,60660,48085,21901
84.59328269958496,3,7881,65535,35582,61506,65535,12236,65535,65535,65535,41254
86.6771092414856,4,1340,10583,7802,12421,32634,4450,12831,14121,10307,4417
88.76526260375977,1,6277,46156,22242,44158,65535,9443,59696,38605,48270,22816
90.8454430103302,2,5839,45291,21910,44028,65535,9554,61441,60701,48102,21931
92.92302536964417,3,7865,65535,35495,61438,65535,12242,65535,65535,65535,40981
95.04617977142334,4,1342,10574,7959,12472,32598,4518,12827,14095,10303,4409
97.09545373916626,1,6244,45935,22187,43941,65535,9482,59228,38325,47913,22625
99.18911623954773,2,5824,45219,21900,43972,65535,9562,61285,60554,48014,21879
101.25307655334473,3,7891,65535,35494,61374,65535,12313,65535,65535,65535,40927
103.33816409111023,4,1346,10589,4767,12518,32646,4559,12828,14114,10308,4412
105.42534232139587,1,6244,46024,22144,43980,65535,9377,59348,38386,47994,22661
107.50497007369995,2,5839,45301,21953,44046,65535,9607,61327,60631,48027,21898
109.58296775817871,3,7930,65535,35590,61534,65535,12348,65535,65535,65535,40997
111.6663966178894,4,1343,10584,8001,12506,32580,4551,12815,14091,10293,4400
113.77344012260437,1,6243,46000,22167,43972,65535,9407,59250,38353,47923,22663
115.8351936340332,2,5819,45277,21860,43941,65535,9488,61292,60584,48017,21892
117.92566394805908,3,7893,65535,35457,61295,65535,12292,65535,65535,65535,41031
119.99685716629028,4,1341,10579,7320,12450,32537,4500,12824,14089,10303,4402
122.08731627464294,1,6213,45812,22091,43846,65535,9377,59137,38241,47853,22607
124.16475248336792,2,5827,45294,21070,43982,65535,9556,61308,60551,47931,21842
126.24283504486084,3,7870,65535,35472,61306,65535,12277,65535,65535,65535,41053
128.32628536224365,4,1340,10587,7876,12506,32575,4557,12821,14092,10299,4405
130.4149136543274,1,6234,45906,22172,43860,65535,9476,59095,38287,47806,22568
132.4945285320282,2,5855,45470,22015,44136,65535,9632,61412,60730,48089,21928
134.5718388557434,3,7904,65535,35497,61329,65535,12371,65535,65535,65535,41050
136.65669775009155,4,1344,10590,8003,12468,32638,4500,12839,14107,10316,4409
138.73544073104858,1,6228,45911,22009,43856,65535,9394,59114,38279,47801,22620
140.84623432159424,2,5856,45417,21965,44093,65535,9586,61465,60698,48087,21891
142.89291906356812,3,7875,65535,35504,61300,65535,12256,65535,65535,65535,40913
145.00795578956604,4,1336,10577,7919,12397,32533,4448,12812,14074,10286,4403
147.0655541419983,1,6256,46030,22171,43974,65535,9409,59340,38405,47977,22696
149.15881991386414,2,5834,45386,21891,44028,65535,9478,61444,60685,48106,21921
151.2226083278656,3,7914,65535,35573,61442,65535,12358,65535,65535,65535,41087
153.31009078025818,4,1343,10575,4747,12537,32508,4603,12806,14073,10284,4390
155.39565706253052,1,6211,45826,22048,43127,65535,9322,59146,38247,47844,22592
157.4758815765381,2,5850,45320,21996,44088,65535,9641,61401,60655,48065,21856
159.55236101150513,3,7852,65535,35394,61254,65535,12208,65535,65535,65535,41074
161.63593935966492,4,1343,10569,7583,12428,32566,4463,12813,14090,10307,4392
163.72550296783447,1,6202,45727,22030,43731,65535,9342,58995,38181,47721,22553
165.8044421672821,2,5819,45227,21544,43929,65535,9529,61290,60533,47963,21839
167.90804147720337,3,7881,65535,35468,61295,65535,12299,65535,65535,65535,40990
169.96679282188416,4,1345,10567,7746,12481,32555,4544,12794,14065,10273,4393
172.05813670158386,1,6196,45609,22042,43693,65535,9360,58942,38145,47699,22538
174.13485980033875,2,5820,45219,21846,43935,65535,9494,61291,60531,47992,21835
176.21440243721008,3,7887,65535,35437,61373,65535,12254,65535,65535,65535,40890
178.29605627059937,4,1341,10564,8064,12497,32467,4573,12772,14052,10261,4380
180.38458156585693,1,6218,45761,22083,43812,65535,9384,59097,38276,47807,22595
182.46483540534973,2,5811,45105,21837,43904,65535,9509,61164,60387,47869,21804
184.5426197052002,3,7857,65535,35385,61258,65535,12231,65535,65535,65535,41022
186.62660884857178,4,1338,10571,7228,12457,32544,4509,12789,14078,10268,4383
188.71540188789368,1,6190,45673,21111,43717,65535,9330,59019,38221,47719,22536
190.79454517364502,2,5814,45265,21876,43912,65535,9510,61207,60537,47968,21832
192.87330627441406,3,7809,65535,35241,61168,65535,12137,65535,65535,65535,40991
194.99197912216187,4,1342,10572,8070,12537,32553,4602,12797,14066,10272,4382
197.04483890533447,1,6218,45801,22119,43819,65535,9442,59053,38208,47763,22556
199.13448667526245,2,5819,45217,21756,43953,65535,9530,61216,60456,47914,21810
201.20242929458618,3,7901,65535,35523,61334,65535,12357,65535,65535,65535,40905
203.30643129348755,4,1337,10565,7814,12437,32513,4497,12795,14057,10268,4385
205.37462711334229,1,6245,45937,22148,43917,65535,9399,59285,38398,47947,22678
207.46801042556763,2,5802,45097,21837,43864,65535,9522,61153,60465,47906,21803
209.5325939655304,3,7846,65535,35384,61163,65535,12201,65535,65535,65535,40807
211.61612749099731,4,1337,10562,7987,12430,32449,4485,12784,14048,10264,4384
213.70546078681946,1,6240,45994,22166,43918,65535,9404,59175,38344,47888,22650
215.77504658699036,2,5818,45220,21842,43924,65535,9501,61240,60486,47959,21819
217.8518841266632,3,7821,65535,35286,61065,65535,12175,65535,65535,65535,40700
219.93640422821045,4,1335,10574,7956,12433,32551,4494,12777,14064,10264,4381
222.04334902763367,1,6227,45830,22103,43870,65535,9386,59236,38347,47895,22659
224.1043734550476,2,5848,45242,22007,44022,65535,9674,61205,60437,47882,21814
226.1931984424591,3,7879,65535,35426,61321,65535,12303,65535,65535,65535,41036
228.26647448539734,4,1341,10582,8000,12502,32574,4543,12791,14078,10288,4398
230.35639715194702,1,6228,45822,22075,43884,65535,9335,59347,38354,47970,22654
232.44215321540833,2,5823,45246,21845,43956,65535,9524,61319,60586,47974,21858
234.51276278495789,3,7892,65535,35533,61397,65535,12295,65535,65535,65535,40961
236.59650230407715,4,1344,10582,7980,12446,32624,4483,12810,14090,10301,4395
238.68533730506897,1,6249,45940,22185,43972,65535,9460,59353,38406,47959,22666
240.76611590385437,2,5837,45242,21922,43997,65535,9564,61327,60570,48029,21876
242.84298419952393,3,7875,65535,35449,61377,65535,12259,65535,65535,65535,41103
244.9435634613037,4,1341,10566,8087,12531,32511,4594,12779,14073,10276,4385
247.01505613327026,1,6257,46027,22199,44036,65535,9426,59368,38426,48039,22709
249.09492588043213,2,5811,45237,21814,43879,65535,9454,61232,60432,47889,21792
251.18347644805908,3,7849,65535,35393,61193,65535,12234,65535,65535,65535,40824
253.25641226768494,4,1338,10557,7989,12434,32368,4508,12769,14039,10255,4382
255.34582996368408,1,6295,46188,22338,44190,65535,9543,59590,38544,48193,22773
257.465980052948,2,5827,45255,21917,43950,65535,9557,61197,60417,47920,21785
259.50232124328613,3,7885,65535,35366,61204,65535,12258,65535,65535,65535,41004
261.58679842948914,4,1340,10574,8064,12514,32509,4574,12782,14067,10264,4380
263.7266764640808,1,6257,46129,21676,44100,65535,9396,59557,38537,48129,22761
265.75501132011414,2,5824,45250,21149,43940,65535,9512,61253,60530,47926,21844
267.83216190338135,3,7829,65535,35245,61012,65535,12198,65535,65535,65535,40884
269.91601157188416,4,1336,10550,7936,12376,32445,4437,12764,14034,10260,4380
272.0047266483307,1,6236,45899,22153,43839,65535,9413,59139,38301,47836,22604
274.0853765010834,2,5810,45176,21830,43935,65535,9483,61237,60446,47905,21805
276.20041823387146,3,7872,65535,35350,61188,65535,12257,65535,65535,65535,41001
278.2459805011749,4,1336,10565,6684,12434,32422,4541,12760,14044,10247,4376
280.33555722236633,1,6217,45854,22045,43799,65535,9308,59125,38300,47828,22615
282.44002389907837,2,5821,45256,21848,43945,65535,9481,61263,60512,47916,21818
284.4923486709595,3,7832,65535,35292,61002,65535,12219,65535,65535,65535,40862
286.57557344436646,4,1337,10553,6805,12460,32432,4525,12767,14043,10254,4370
288.6970000267029,1,6227,45970,22121,43848,65535,9376,59189,38310,47871,22623
290.7455897331238,2,5850,45397,21954,44086,65535,9587,61444,60658,48069,21881
292.85092663764954,3,7867,65535,35336,61155,65535,12266,65535,65535,65535,40975
294.9060938358307,4,1333,10557,7898,12428,32389,4504,12749,14027,10238,4370
296.9943630695343,1,6234,45828,22158,43883,65535,9465,59150,38260,47851,22595
299.07505917549133,2,5838,45351,21941,44045,65535,9570,61392,60569,48030,21830
301.1525480747223,3,7816,65535,35243,61028,65535,12165,65535,65535,65535,40718
303.23598527908325,4,1340,10560,7887,12489,32411,4609,12758,14012,10241,4369
305.32476329803467,1,6207,45770,22038,43751,65535,9334,58998,38234,47738,22560
307.4053030014038,2,5850,45452,21964,44143,65535,9549,61566,60741,48213,21913
309.483038187027,3,7808,65535,35214,61025,65535,12144,65535,65535,65535,40662
311.56604409217834,4,1338,10549,7561,12465,32394,4544,12758,14020,10242,4378
313.68024611473083,1,6222,45851,22086,43844,65535,9398,59137,38281,47809,22599
315.7347512245178,2,5830,45280,21908,44007,65535,9542,61366,60577,48006,21860
317.8126268386841,3,7811,65535,35229,60967,65535,12165,65535,65535,65535,40650
319.89637517929077,4,1338,10551,4750,12464,32425,4560,12737,14015,10221,4368
321.9850263595581,1,6246,46029,22158,43984,65535,9399,59380,38411,48034,22712
324.0637786388397,2,5836,45282,21921,44077,65535,9596,61411,60603,48051,21859
326.1435000896454,3,7843,65535,35343,61173,65535,12204,65535,65535,65535,40786
