time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
64.86981177330017,4,1630,7818,6752,11424,32785,3961,6910,14363,6826,2509
66.94497299194336,1,13129,65535,40591,65535,65535,17492,65535,65535,65535,39553
69.0480363368988,2,9786,65535,31154,65535,65535,12688,65535,65535,64367,28706
71.10225248336792,3,7411,65535,30681,57426,65535,11251,65535,65535,54413,28373
73.18546676635742,4,1625,7812,6616,11231,32762,3817,6895,14350,6824,2503
75.27446556091309,1,13148,65535,40609,65535,65535,17490,65535,65535,65535,39406
77.37827205657959,2,9787,65535,31157,65535,65535,12662,65535,65535,64417,28716
79.43158984184265,3,7409,65535,30681,57434,65535,11205,65535,65535,54491,28383
81.5151424407959,4,1618,7803,6421,11305,32759,3840,6897,14349,6821,2509
83.60460090637207,1,13121,65535,40560,65535,65535,17459,65535,65535,65535,39528
85.68362855911255,2,9798,65535,30329,65535,65535,12723,65535,65535,64403,28704
87.76495361328125,3,7389,65535,30602,57409,65535,11126,65535,65535,54479,28404
89.84547090530396,4,1630,7816,6530,11326,32773,3849,6904,14366,6821,2509
91.97304844856262,1,13163,65535,40673,65535,65535,17601,65535,65535,65535,39564
94.0140552520752,2,9810,65535,31266,65535,65535,12772,65535,65535,64429,28739
96.0910439491272,3,7396,65535,30625,57452,65535,11130,65535,65535,54449,28411
98.17515015602112,4,1626,7816,3449,9537,32781,3888,6896,14359,6820,2504
100.26442193984985,1,13166,65535,40693,65535,65535,17571,65535,65535,65535,39535
102.34357786178589,2,9804,65535,30930,65535,65535,12714,65535,65535,64407,28693
104.42139101028442,3,7399,65535,30641,56553,65535,11170,65535,65535,54470,28363
106.50509524345398,4,1630,7823,6570,11425,32774,3961,6904,14361,6824,2506
108.59324026107788,1,13187,65535,40746,65535,65535,17648,65535,65535,65535,39452
110.67392420768738,2,9813,65535,31240,65535,65535,12754,65535,65535,64366,28695
112.75125002861023,3,7407,65535,30662,57426,65535,11203,65535,65535,54483,28395
114.83472180366516,4,1630,7810,3383,8825,32783,3874,6898,14360,6820,2506
116.92707896232605,1,13169,65535,40683,65535,65535,17557,65535,65535,65535,39527
119.0037431716919,2,9814,65535,30515,65535,65535,12758,65535,65535,64403,28716
121.08206868171692,3,7376,65535,30459,57385,65535,11060,65535,65535,54458,28380
123.17136597633362,4,1628,7825,5615,11295,32791,3821,6900,14378,6826,2506
125.25437355041504,1,13160,65535,40660,65535,65535,17550,65535,65535,65535,39394
127.3420991897583,2,9792,65535,31169,65535,65535,12649,65535,65535,64416,28719
129.4129638671875,3,7397,65535,30648,57421,65535,11158,65535,65535,54500,28371
131.49429082870483,4,1623,7819,6717,9891,32673,3925,6900,14313,6806,2501
133.58528685569763,1,13178,65535,40691,65535,65535,17542,65535,65535,65535,39578
135.66366934776306,2,9819,65535,31273,65535,65535,12760,65535,65535,64482,28730
137.74104833602905,3,7396,65535,30653,57407,65535,11141,65535,65535,54466,28407
139.84835076332092,4,1628,7819,5836,11309,32797,3833,6907,14381,6831,2514
141.91463375091553,1,13145,65535,40652,65535,65535,17467,65535,65535,65535,39448
144.0198690891266,2,9836,65535,31333,65535,65535,12838,65535,65535,64473,28770
146.07186651229858,3,7408,65535,30621,57469,65535,11133,65535,65535,54484,28444
148.15510034561157,4,1633,7818,6621,11339,32824,3857,6912,14376,6832,2514
150.2590823173523,1,13169,65535,40698,65535,65535,17539,65535,65535,65535,39641
152.3243260383606,2,9805,65535,31206,65535,65535,12688,65535,65535,64437,28751
154.40214562416077,3,7403,65535,30680,57476,65535,11152,65535,65535,54511,28443
156.50771927833557,4,1633,7832,3544,11458,32821,3995,6909,14377,6828,2515
158.57403087615967,1,13172,65535,40705,65535,65535,17573,65535,65535,65535,39430
160.67976808547974,2,9816,65535,31277,65535,65535,12804,65535,65535,64383,28726
162.7312467098236,3,7403,65535,30650,57418,65535,11172,65535,65535,54459,28388
164.8147475719452,4,1630,7823,6595,11387,32804,3914,6902,14368,6825,2515
166.90390181541443,1,13191,65535,40759,65535,65535,17610,65535,65535,65535,39454
168.98375749588013,2,9807,65535,31219,65535,65535,12733,65535,65535,64383,28680
171.06139707565308,3,7392,65535,30625,57402,65535,11126,65535,65535,54426,28398
173.2070631980896,4,1628,7825,6589,11380,32789,3904,6901,14372,6834,2516
175.23438048362732,1,13162,65535,40687,65535,65535,17534,65535,65535,65535,39564
177.3139374256134,2,9827,65535,31287,65535,65535,12799,65535,65535,64417,28736
179.39118075370789,3,7396,65535,30635,57410,65535,11142,65535,65535,54410,28406
181.47413659095764,4,1634,7824,6776,8061,32803,3978,6902,14366,6830,2512
183.56414365768433,1,13153,65535,40648,65535,65535,17570,65535,65535,65535,39568
185.64365148544312,2,9798,65535,31182,65535,65535,12650,65535,65535,64430,28722
187.72191262245178,3,7382,65535,30603,57371,65535,11087,65535,65535,54439,28383
189.8048107624054,4,1632,7826,6708,11382,32793,3912,6905,14382,6830,2520
191.89404225349426,1,13186,65535,40726,65535,65535,17528,65535,65535,65535,39473
193.99909043312073,2,9790,65535,31158,65535,65535,12644,65535,65535,64412,28725
196.05095195770264,3,7381,65535,30589,57402,65535,11096,65535,65535,54438,28402
198.14521837234497,4,1635,7827,6757,11436,32836,3961,6908,14375,6829,2513
200.22405004501343,1,13154,65535,40662,65535,65535,17485,65535,65535,65535,39449
202.30701804161072,2,9807,65535,31230,65535,65535,12726,65535,65535,64426,28708
204.3809449672699,3,7382,65535,30612,57385,65535,11093,65535,65535,54480,28406
206.46600103378296,4,1626,7824,3445,11390,32833,3912,6902,14371,6828,2522
208.55349493026733,1,13195,65535,40725,65535,65535,17568,65535,65535,65535,39597
210.63334155082703,2,9832,65535,31293,65535,65535,12797,65535,65535,64421,28739
212.70973110198975,3,7431,65535,30769,57506,65535,11290,65535,65535,54499,28403
214.79425978660583,4,1629,7829,3866,11426,32840,3948,6916,14395,6836,2516
216.88421773910522,1,13171,65535,40681,65535,65535,17510,65535,65535,65535,39623
218.9632978439331,2,9811,65535,31229,65535,65535,12741,65535,65535,64382,28687
221.04092454910278,3,7386,65535,30608,57361,65535,11123,65535,65535,54378,28394
223.12405967712402,4,1630,7815,6709,10365,32811,3913,6894,14371,6830,2514
225.23631525039673,1,13204,65535,40802,65535,65535,17628,65535,65535,65535,39625
227.29351997375488,2,9820,65535,31274,65535,65535,12806,65535,65535,64355,28732
229.38415336608887,3,7409,65535,30693,57409,65535,11218,65535,65535,54393,28388
231.45412230491638,4,1631,7829,6741,11414,32860,3940,6911,14398,6843,2513
233.54535603523254,1,13176,65535,40738,65535,65535,17537,65535,65535,65535,39450
235.62314653396606,2,9829,65535,31276,65535,65535,12795,65535,65535,64389,28731
237.70132994651794,3,7397,65535,30660,57379,65535,11169,65535,65535,54400,28351
239.78435230255127,4,1628,7822,6599,11293,32815,3808,6902,14393,6836,2511
241.87322664260864,1,13192,65535,40744,65535,65535,17586,65535,65535,65535,39624
243.95301508903503,2,9817,65535,31225,65535,65535,12743,65535,65535,64411,28725
246.03097987174988,3,7399,65535,30651,57386,65535,11161,65535,65535,54435,28379
248.11429595947266,4,1631,7820,6544,11376,32836,3888,6905,14389,6837,2518
250.20351839065552,1,13189,65535,40725,65535,65535,17524,65535,65535,65535,39647
252.28328275680542,2,9821,65535,31265,65535,65535,12764,65535,65535,64408,28718
254.36117458343506,3,7398,65535,30667,57398,65535,11171,65535,65535,54453,28384
256.4771580696106,4,1630,7833,6688,11380,32840,3890,6903,14396,6838,2518
258.53307271003723,1,13207,65535,40812,65535,65535,17630,65535,65535,65535,39501
260.6179130077362,2,9805,65535,31194,65535,65535,12698,65535,65535,64362,28737
262.6910400390625,3,7378,65535,30599,57356,65535,11107,65535,65535,54396,28397
264.79035806655884,4,1629,7821,6405,11424,32844,3944,6905,14370,6838,2514
266.864155292511,1,13182,65535,40729,65535,65535,17540,65535,65535,65535,39665
268.943062543869,2,9810,65535,31231,65535,65535,12746,65535,65535,64421,28716
271.02094888687134,3,7400,65535,30671,57407,65535,11174,65535,65535,54474,28390
273.103374004364,4,1631,7821,6499,11297,32852,3807,6910,14403,6841,2514
275.19374918937683,1,13164,65535,40663,65535,65535,17478,65535,65535,65535,39472
277.273414850235,2,9819,65535,31277,65535,65535,12778,65535,65535,64420,28714
279.35114336013794,3,7391,65535,30642,57371,65535,11153,65535,65535,54453,28371
281.43446707725525,4,1631,7811,6548,11260,32835,3770,6900,14357,6835,2516
283.54581594467163,1,13168,65535,40695,65535,65535,17508,65535,65535,65535,39491
285.60220551490784,2,9845,65535,31353,65535,65535,12872,65535,65535,64441,28713
287.7078936100006,3,7429,65535,30723,57471,65535,11286,65535,65535,54444,28372
289.7638373374939,4,1634,7811,6705,11391,32819,3904,6897,14381,6831,2516
291.858035326004,1,13181,65535,40745,65535,65535,17547,65535,65535,65535,39600
293.93339467048645,2,9809,65535,31219,65535,65535,12712,65535,65535,64397,28676
296.01022386550903,3,7397,65535,30653,57393,65535,11157,65535,65535,54448,28365
298.09429240226746,4,1628,7809,6701,9747,32816,3913,6898,14387,6835,2515
300.1838102340698,1,13185,65535,40737,65535,65535,17522,65535,65535,65535,39520
302.26321625709534,2,9812,65535,31258,65535,65535,12765,65535,65535,64428,28716
304.34147906303406,3,7371,65535,30571,57325,65535,11062,65535,65535,54436,28383
306.4243276119232,4,1631,7809,6634,11321,32846,3835,6899,14391,6834,2510
308.513343334198,1,13192,65535,40748,65535,65535,17566,65535,65535,65535,39600
310.6192994117737,2,9833,65535,31308,65535,65535,12841,65535,65535,64413,28687
312.67094349861145,3,7400,65535,30664,57384,65535,11168,65535,65535,54432,28379
314.75418758392334,4,1632,7827,6715,9091,32844,3925,6900,14408,6838,2504
316.8433606624603,1,13195,65535,40772,65535,65535,17555,65535,65535,65535,39457
318.9390797615051,2,9823,65535,31260,65535,65535,12777,65535,65535,64356,28719
320.9995107650757,3,7397,65535,29601,57390,65535,11172,65535,65535,54426,28378
323.09802436828613,4,1634,7824,6620,10361,32855,3819,6906,14403,6840,2505
325.173321723938,1,13185,65535,40734,65535,65535,17603,65535,65535,65535,39635
327.25736904144287,2,9811,65535,31224,65535,65535,12724,65535,65535,64372,28692
329.3303692340851,3,7400,65535,30296,57419,65535,11174,65535,65535,54393,28375
331.4173560142517,4,1634,7838,6690,10299,32873,3890,6904,14408,6841,2511
333.5034182071686,1,13171,65535,40727,65535,65535,17488,65535,65535,65535,39501
335.58828020095825,2,9821,65535,31221,65535,65535,12727,65535,65535,64413,28717
337.66135358810425,3,7366,65535,30539,57318,65535,11040,65535,65535,54427,28384
339.74334239959717,4,1636,7820,6464,10863,32843,3915,6902,14393,6835,2511
341.8329493999481,1,13194,65535,40781,65535,65535,17598,65535,65535,65535,39607
343.91191053390503,2,9824,65535,31263,65535,65535,12786,65535,65535,64360,28712
345.990923166275,3,7406,65535,30700,57413,65535,11206,65535,65535,54441,28390
348.0742220878601,4,1631,7816,6682,9610,32873,3895,6899,14398,6831,2511
350.1630971431732,1,13182,65535,40724,65535,65535,17532,65535,65535,65535,39657
352.2429940700531,2,9839,65535,31300,65535,65535,12813,65535,65535,64406,28744
354.32084584236145,3,7373,65535,30585,57364,65535,11064,65535,65535,54454,28405
356.40358710289,4,1631,7814,6653,8242,32870,3859,6904,14404,6840,2506
358.5200443267822,1,13223,65535,40812,65535,65535,17612,65535,65535,65535,39488
360.5730996131897,2,9810,65535,31221,65535,65535,12726,65535,65535,64425,28687
362.6820092201233,3,7420,65535,30728,57462,65535,11257,65535,65535,54404,28409
364.73357486724854,4,1629,7824,6559,11385,32883,3895,6905,14407,6845,2513
366.83214807510376,1,13174,65535,40731,65535,65535,17482,65535,65535,65535,39509
368.9019310474396,2,9825,65535,31253,65535,65535,12732,65535,65535,64454,28717
371.0143392086029,3,7388,65535,30627,56416,65535,11111,65535,65535,54437,28395
373.0632290840149,4,1630,7829,5783,11162,32901,3836,6907,14425,6845,2508
375.1555562019348,1,13183,65535,40743,65535,65535,17518,65535,65535,65535,39658
377.23236632347107,2,9815,65535,31261,65535,65535,12747,65535,65535,64456,28720
379.31120467185974,3,7389,65535,30632,57401,65535,11111,65535,65535,54445,28414
381.3935787677765,4,1626,7832,5551,10989,32900,3821,6905,14423,6841,2509
383.4830324649811,1,13198,65535,40777,65535,65535,17527,65535,65535,65535,39552
385.5629496574402,2,9817,65535,31247,65535,65535,12734,65535,65535,64482,28717
387.64021277427673,3,7405,65535,30662,57453,65535,11181,65535,65535,54471,28408
389.7235543727875,4,1632,7828,3435,11375,32918,3873,6905,14418,6837,2515
391.8131904602051,1,13167,65535,40720,65535,65535,17493,65535,65535,65535,39646
393.89274525642395,2,9820,65535,30709,65535,65535,12742,65535,65535,64386,28711
395.9694347381592,3,7380,65535,30577,57340,65535,11106,65535,65535,54359,28389
398.05368185043335,4,1625,7831,6552,11397,32892,3910,6895,14407,6834,2510
400.150541305542,1,13194,65535,40785,65535,65535,17600,65535,65535,65535,39627
402.22218132019043,2,9811,65535,31243,65535,65535,12757,65535,65535,64375,28685
404.3214211463928,3,7389,65535,30637,56699,65535,11138,65535,65535,54401,28337
406.38423585891724,4,1630,7826,6683,11376,32858,3892,6894,14409,6834,2509
408.47362780570984,1,13207,65535,40768,65535,65535,17565,65535,65535,65535,39487
410.5525050163269,2,9803,65535,31076,65535,65535,12679,65535,65535,64366,28723
412.6588637828827,3,7407,65535,29382,57417,65535,11223,65535,65535,54394,28393
414.7127387523651,4,1636,7821,6705,8184,32880,3907,6897,14399,6837,2508
416.8048017024994,1,13210,65535,40783,65535,65535,17563,65535,65535,65535,39484
418.8827049732208,2,9822,65535,31262,65535,65535,12747,65535,65535,64468,28711
420.9599952697754,3,7388,65535,30626,57376,65535,11110,65535,65535,54407,28398
423.0435600280762,4,1629,7821,6301,10475,32874,3858,6898,14418,6845,2510
425.13245677948,1,13191,65535,40755,65535,65535,17521,65535,65535,65535,39532
427.2122790813446,2,9803,65535,31183,65535,65535,12671,65535,65535,64379,28730
429.2895767688751,3,7378,65535,30524,57345,65535,11107,65535,65535,54366,28385
431.3734908103943,4,1631,7824,6613,10606,32865,3819,6900,14419,6840,2507
433.4624376296997,1,13178,65535,40720,65535,65535,17489,65535,65535,65535,39655
435.5434296131134,2,9820,65535,31194,65535,65535,12728,65535,65535,64422,28702
437.6196463108063,3,7391,65535,30640,57376,65535,11141,65535,65535,54435,28371
439.7035925388336,4,1633,7829,5931,11423,32899,3924,6908,14421,6843,2510
441.7925977706909,1,13187,65535,40744,65535,65535,17484,65535,65535,65535,39513
443.87261962890625,2,9830,65535,31300,65535,65535,12805,65535,65535,64404,28739
445.95017075538635,3,7401,65535,29801,57396,65535,11174,65535,65535,54421,28391
448.0336091518402,4,1631,7828,6679,11389,32902,3887,6897,14417,6846,2515
450.1226727962494,1,13208,65535,40810,65535,65535,17527,65535,65535,65535,39710
452.2023286819458,2,9823,65535,31253,65535,65535,12731,65535,65535,64470,28712
454.27940821647644,3,7413,65535,30709,56909,65535,11238,65535,65535,54379,28390
456.36381912231445,4,1636,7827,6687,11351,32907,3896,6908,14426,6851,2512
458.45247530937195,1,13199,65535,40788,65535,65535,17544,65535,65535,65535,39489
460.5494809150696,2,9821,65535,31246,65535,65535,12721,65535,65535,64432,28688
462.6093165874481,3,7389,65535,30587,57313,65535,11177,65535,65535,54364,28367
464.70147824287415,4,1635,7829,6507,11306,32875,3796,6906,14431,6841,2504
466.78172397613525,1,13202,65535,40785,65535,65535,17536,65535,65535,65535,39690
468.86250495910645,2,9799,65535,31163,65535,65535,12641,65535,65535,64393,28720
470.9398889541626,3,7377,65535,30574,57280,65535,11111,65535,65535,54305,28375
473.02360439300537,4,1638,7817,6248,11001,32916,3871,6904,14418,6843,2506
475.11258816719055,1,13195,65535,40752,65535,65535,17470,65535,65535,65535,39535
