time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
81.17675948143005,4,1237,7395,6190,10464,32087,3975,6858,10686,6422,2416
83.26348328590393,1,9695,65535,30853,63382,65535,11441,65535,48139,61845,28372
85.34377551078796,2,9842,65535,31364,65535,65535,12949,65535,65535,65217,28747
87.42156600952148,3,6709,65535,28968,56295,65535,11437,65535,65535,50851,28033
89.50473594665527,4,1238,7393,6434,10388,32121,3928,6865,10699,6429,2414
91.5940535068512,1,9675,65535,30774,63334,65535,11345,65535,48201,61890,28399
93.69748759269714,2,9857,65535,31399,65535,65535,13010,65535,65535,65181,28781
95.75110006332397,3,6742,65535,29076,56354,65535,11565,65535,65535,50874,28049
97.834881067276,4,1236,7405,4262,10415,32100,3927,6870,10704,6427,2419
99.92476844787598,1,9691,65535,30832,63372,65535,11409,65535,48124,61842,28364
102.0064024925232,2,9840,65535,31173,65535,65535,12971,65535,65535,65086,28744
104.08155679702759,3,6707,65535,28947,56258,65535,11437,65535,65535,50777,28008
106.16426515579224,4,1238,7394,6252,10431,32061,3940,6860,10691,6423,2419
108.28930759429932,1,9693,65535,30799,63348,65535,11356,65535,48158,61828,28394
110.33740901947021,2,9862,65535,31415,65535,65535,13052,65535,65535,65067,28784
112.41103744506836,3,6744,65535,29072,56335,65535,11591,65535,65535,50811,28015
114.49465489387512,4,1241,7387,6452,10382,32047,3905,6853,10677,6413,2420
116.58530759811401,1,9671,65535,30762,63293,65535,11337,65535,48147,61819,28382
118.66366624832153,2,9848,65535,31369,65535,65535,13000,65535,65535,65097,28769
120.74113869667053,3,6720,65535,28976,56285,65535,11502,65535,65535,50801,27998
122.84232187271118,4,1240,7389,3185,9965,32034,3887,6857,10678,6413,2419
124.91369795799255,1,9693,65535,30838,63349,65535,11429,65535,48170,61816,28370
126.99365234375,2,9862,65535,31445,65535,65535,13049,65535,65535,65108,28768
129.071519613266,3,6710,65535,28937,56250,65535,11447,65535,65535,50797,28029
131.1545193195343,4,1242,7389,6381,7935,32041,3887,6859,10679,6415,2420
133.28422665596008,1,9681,65535,30801,63354,65535,11344,65535,48171,61836,28398
135.32395195960999,2,9839,65535,31360,65535,65535,12971,65535,65535,65117,28754
137.40122151374817,3,6715,65535,28970,56256,65535,11470,65535,65535,50842,27966
139.48458909988403,4,1238,7384,6458,7395,32026,3888,6853,10672,6416,2418
141.58595848083496,1,9689,65535,30843,63356,65535,11409,65535,48118,61833,28351
143.6534025669098,2,9843,65535,31365,65535,65535,12981,65535,65535,65101,28748
145.731262922287,3,6732,65535,29053,56344,65535,11528,65535,65535,50888,28050
147.8145787715912,4,1238,7389,6427,10338,32025,3853,6860,10674,6417,2424
149.92726802825928,1,9685,65535,30759,63353,65535,11371,65535,48157,61780,28399
151.98358392715454,2,9843,65535,31346,65535,65535,12972,65535,65535,65035,28735
154.0606722831726,3,6755,65535,29116,56399,65535,11609,65535,65535,50870,28006
156.16375994682312,4,1240,7393,5283,10328,32048,3835,6869,10685,6419,2422
158.23368763923645,1,9691,65535,30840,63341,65535,11405,65535,48140,61862,28352
160.31356263160706,2,9863,65535,31431,65535,65535,13074,65535,65535,65074,28703
162.39230132102966,3,6723,65535,28387,56291,65535,11537,65535,65535,50783,28010
164.47460436820984,4,1238,7381,5728,10352,32025,3874,6855,10669,6412,2423
166.56420922279358,1,9677,65535,30777,63315,65535,11325,65535,48137,61786,28368
168.6631178855896,2,9843,65535,31355,65535,65535,12966,65535,65535,65096,28743
170.7212700843811,3,6720,65535,28855,56305,65535,11491,65535,65535,50849,27915
172.8342981338501,4,1235,7400,5994,10357,32010,3875,6853,10679,6413,2423
174.89393043518066,1,9654,65535,30695,63273,65535,11244,65535,48172,61779,28401
176.9748363494873,2,9840,65535,31327,65535,65535,12936,65535,65535,65082,28725
179.05060982704163,3,6740,65535,29055,56300,65535,11568,65535,65535,50795,28009
181.1347849369049,4,1235,7382,5854,10288,32027,3842,6856,10673,6414,2417
183.24139595031738,1,9688,65535,30763,63344,65535,11371,65535,48148,61805,28406
185.3034098148346,2,9839,65535,31335,65535,65535,12948,65535,65535,65085,28731
187.38194131851196,3,6722,65535,28982,56272,65535,11489,65535,65535,50807,27981
189.48964023590088,4,1239,7383,3192,10272,32016,3781,6856,10669,6406,2425
191.5531463623047,1,9685,65535,30565,63328,65535,11389,65535,48089,61817,28355
193.633642911911,2,9843,65535,31361,65535,65535,12945,65535,65535,65080,28723
195.71133017539978,3,6730,65535,29030,56278,65535,11535,65535,65535,50797,28000
197.8004913330078,4,1239,7391,5899,9678,32004,3816,6862,10678,6420,2418
199.8836431503296,1,9690,65535,30769,63313,65535,11338,65535,48124,61779,28394
201.99594616889954,2,9851,65535,31396,65535,65535,13028,65535,65535,65021,28761
204.04056525230408,3,6741,65535,29056,56321,65535,11565,65535,65535,50768,28002
206.12446975708008,4,1240,7387,6401,8685,32005,3819,6858,10673,6413,2417
208.24588131904602,1,9676,65535,30782,63309,65535,11324,65535,48126,61791,28381
210.29369068145752,2,9816,65535,31276,65535,65535,12929,65535,65535,65052,28711
212.3717131614685,3,6754,65535,29103,56330,65535,11614,65535,65535,50826,27984
214.45432543754578,4,1247,7388,3151,8196,31997,3822,6858,10665,6409,2418
216.54359340667725,1,9690,65535,30800,63317,65535,11335,65535,48164,61799,28377
218.62475776672363,2,9846,65535,31346,65535,65535,12953,65535,65535,65061,28721
220.70337176322937,3,6747,65535,29072,56288,65535,11597,65535,65535,50811,27975
222.78397059440613,4,1241,7403,6522,10415,31998,3945,6859,10680,6414,2422
224.87354040145874,1,9677,65535,30788,63305,65535,11336,65535,48149,61795,28389
226.9552297592163,2,9837,65535,31337,65535,65535,12959,65535,65535,65017,28709
229.03188109397888,3,6711,65535,27873,56243,65535,11482,65535,65535,50753,27988
231.11437368392944,4,1238,7398,6275,10421,32018,3946,6865,10674,6416,2422
233.2042257785797,1,9656,65535,30708,63246,65535,11259,65535,48097,61807,28350
235.28354001045227,2,9844,65535,31337,65535,65535,12953,65535,65535,65036,28730
237.36025476455688,3,6733,65535,29020,56284,65535,11518,65535,65535,50800,28023
239.44442462921143,4,1241,7397,5607,10388,32009,3914,6861,10664,6411,2432
241.53287196159363,1,9708,65535,30869,63362,65535,11441,65535,48148,61817,28381
243.61330652236938,2,9857,65535,31388,65535,65535,12995,65535,65535,65041,28748
245.70736002922058,3,6715,65535,28974,56229,65535,11454,65535,65535,50809,27986
247.77434086799622,4,1238,7389,6187,7489,31991,3895,6856,10662,6411,2422
249.86346054077148,1,9680,65535,30794,63300,65535,11339,65535,48138,61796,28390
251.94404292106628,2,9843,65535,31329,65535,65535,12927,65535,65535,65076,28736
254.02102494239807,3,6722,65535,28982,56244,65535,11481,65535,65535,50770,27984
256.1413083076477,4,1236,7386,4370,9655,31961,3843,6848,10666,6408,2421
258.1935706138611,1,9683,65535,30805,63319,65535,11355,65535,48142,61777,28402
260.27346992492676,2,9849,65535,31358,65535,65535,12968,65535,65535,65049,28758
262.35207533836365,3,6719,65535,28159,56276,65535,11484,65535,65535,50752,27997
264.43434500694275,4,1242,7392,6447,10354,32022,3871,6863,10673,6415,2429
266.5246162414551,1,9679,65535,30792,63269,65535,11364,65535,48056,61768,28344
268.6103985309601,2,9836,65535,31336,65535,65535,12932,65535,65535,65054,28743
270.67989563941956,3,6739,65535,29047,56287,65535,11565,65535,65535,50783,27981
272.7643096446991,4,1238,7390,6520,10419,31957,3949,6860,10667,6417,2423
274.854864358902,1,9670,65535,30761,63290,65535,11293,65535,48131,61784,28361
276.93348479270935,2,9851,65535,31364,65535,65535,12969,65535,65535,65040,28755
279.0106701850891,3,6751,65535,29101,55233,65535,11613,65535,65535,50770,27961
281.0942621231079,4,1241,7387,6383,10289,31970,3805,6864,10668,6417,2426
283.18352007865906,1,9699,65535,30562,63304,65535,11433,65535,48116,61742,28374
285.2632429599762,2,9849,65535,31362,65535,65535,12966,65535,65535,65031,28747
