time (h),Upper Bound,Lower Bound
1,0.004769165780337429,0.00040051820214490703
2,0.009652566828397015,-0.004482882845914681
3,0.02408182837955887,-0.01731313163942503
4,0.06804833970672212,-0.05104295752097847
5,0.14312781582120235,-0.09712740397080208
6,0.20713039913173506,-0.07832854759838173
7,0.473384571096871,0.1764071973447266
8,0.8367569266130334,0.5370196185141994
9,0.7607733417177298,0.5035265625889997
10,0.7723854576415748,0.607465396834718
11,0.7630065285334349,0.6148436563045423
12,0.8098042920176979,0.6524206087048058
13,0.8253004701683723,0.6762432007243432
14,0.8433114051435724,0.7063973983511989
15,0.873477526144077,0.7450271868349219
16,0.8779109488555767,0.7593953141938667
17,0.8841033480900181,0.7753796177767066
18,0.8875922020638907,0.7796852135295744
19,0.8943460917571698,0.7844678326348945
20,0.8911026292455897,0.7809974776295121
21,0.8769266971345298,0.7637017996712971
22,0.8804159707896735,0.7620681874878381
23,0.8664599280711861,0.741083997373099
24,0.8575917388661406,0.7286706362502077
25,0.847493018834681,0.7096683520785068
26,0.8347366563552425,0.6962855744288559
27,0.8192647239499927,0.6820248920784752
28,0.8126220461684738,0.6821643256189153
29,0.805818248766642,0.669776192329346
30,0.8057272638769011,0.6672897631038168
31,0.7721425030420384,0.624296820780619
32,0.7755014742250917,0.6152431125605425
33,0.7678174856502287,0.5935529586475619
34,0.7383939260779969,0.5985584324062713
35,0.7193266713364748,0.6120335595067514
