time (h),Upper Bound,Lower Bound
1,0.003882226888590842,0.001782654682449957
2,0.0061271885250731885,-0.0004623069540323891
3,0.014044046441100765,-0.006148075859846153
4,0.04030238617077988,-0.022199509464575808
5,0.114254842621404,-0.06841660899464594
6,0.21209997568867991,-0.10356779204028241
7,0.351889870891324,-0.07302978431617352
8,0.47351177597321575,0.04349444742721814
9,0.6506278981056937,0.24465528932341646
10,0.9006842241280579,0.5791050726579325
11,0.9272823712854963,0.7243830877910673
12,0.879874797296476,0.7717906617800876
13,1.0094120027923896,0.9073811647987053
14,1.038125887371164,0.948886280400493
15,1.0298795402466052,0.9728987216533428
16,1.026820711047028,0.9822249097123005
17,1.0209406549550433,0.9911776945176382
18,1.017838148046463,0.9971043489685362
19,1.0200785683224076,1.004416109459651
20,1.018704385653012,1.0061050245216758
21,1.018935803777649,1.0061541157894591
22,1.0178350004624372,1.004891922764873
23,1.018602859265074,1.003809093151028
24,1.018314437774851,1.0006194644093174
25,1.018331750827934,0.9983062499782389
26,1.0175415541561073,0.9990964466500656
27,1.0150570572566775,0.9994183479595397
28,1.0137707776434242,1.0002367509795211
29,1.0143082120116926,0.9988214892053231
30,1.0144612544886118,0.9934488580513152
31,1.0181867695547127,0.9860889895064651
32,1.022159509086878,0.9749294099963993
33,1.016553940934008,0.9726876889049354
34,1.0101411506485374,0.9725663796115488
