time (h),Upper Bound,Lower Bound
1,0.013909648757930732,-0.005152868740841012
2,0.03628428569922731,-0.020921061276124895
3,0.08062948641063789,-0.03920184639910378
4,0.15313225886368184,-0.040108336705897536
5,0.4387951114267664,0.1560363775997801
6,0.6394216553681604,0.30091907716656613
7,0.6288106014556579,0.3115301310790686
8,0.7558601684067567,0.5000005576318582
9,0.8734643225219277,0.6846732333951763
10,0.8910657394809539,0.7941009671605611
11,0.9083431946493862,0.8803302757682724
12,0.9112332151914264,0.8981463525111848
13,0.9280315189315609,0.914368316654987
14,0.9472734591808655,0.9387263693961762
15,0.9674601704979227,0.955684597183835
16,0.9833683500399604,0.9707863798031793
17,0.9996045973299075,0.9887231641612322
18,0.9961510509325303,0.986683258406993
19,0.994352895989853,0.9868267387401682
20,0.989737616906017,0.9847871791030467
21,0.9885005171310005,0.9838670675743523
22,0.9868841877183483,0.9811133632460072
23,0.9779918000611828,0.9695711925116016
24,0.9638931182047562,0.9543656779308284
25,0.9630111542630555,0.9510913007171589
26,0.9506542849279881,0.9381523760420639
27,0.9488483049094586,0.9327442866941383
28,0.932364324963168,0.9155330655613784
29,0.9326893908400141,0.9114984748146134
30,0.923548073982529,0.8994710630026139
31,0.9248307301219878,0.8914608206732495
32,0.9259080615624778,0.8852595362082131
33,0.9298618681238567,0.8813057296468342
34,0.9316957263962043,0.8776838413064069
35,0.9288044766069528,0.8699290260194663
36,0.9201422687074238,0.872030163238377
37,0.9122366736767461,0.8764367967409125
