time (h),Upper Bound,Lower Bound
1,0.004034735009443619,0.0005298750700499105
2,0.008930386991916953,-0.0034364047601098337
3,0.026129797157790638,-0.013142171006395455
4,0.07338829177696853,-0.036996733457327874
5,0.1515323007447003,-0.053640941775588084
6,0.2885089899664973,-0.0008154900685801991
7,0.44887878207579823,0.10374331143284263
8,0.6382919503782223,0.27856461171964503
9,0.8140125062719562,0.46612293654128123
10,0.9295887301388713,0.635670527813501
11,0.9002761656179752,0.6649830923343971
12,0.9611146596777087,0.7623716942759706
13,1.0235803912536214,0.8368398755335898
14,1.0369588614025915,0.8800398627401189
15,1.0520034487138104,0.9234832768549611
16,1.0704983856853008,0.9525877648019633
17,1.117355344151161,1.0142413403047106
18,1.1064642602452663,1.0265866185974055
19,1.112375113287425,1.0560784211567482
20,1.1285541817856926,1.0762993926492235
21,1.1308183365845925,1.0850192612623923
22,1.1298207612912459,1.086016836555739
23,1.1302682515295734,1.0927225593415508
24,1.1305035940723327,1.0999667255166465
