time (h),Upper Bound,Lower Bound
0.5,0.11440545237842015,0.0
1.0,0.1144059537871809,0.0
1.5,0.11440668316673078,0.0
2.0,0.1144073990186047,0.0
2.5,0.11706330939706935,0.0
3.0,0.12227480685209227,0.0
3.5,0.13558809346245074,0.0
4.0,0.16791123458356574,0.0
4.5,0.2391602294737854,0.013594441404465973
5.0,0.3342931855644096,0.10872718491402177
5.5,0.4441303831425263,0.2185642014357494
6.0,0.5621212295076489,0.3365548033136885
6.5,0.6777817103047667,0.45221508117720505
7.0,0.778691183191395,0.5531243973355928
7.5,0.9075950202494484,0.6820282024989902
8.0,0.9459511121029218,0.7203844010914802
8.5,0.9792037463767731,0.7536373181558247
9.0,1.0281922617414043,0.8026266198497567
9.5,1.0371517028164596,0.8115873152264226
10.0,1.0581345496863963,0.8325714430917459
10.5,1.0581340465869082,0.8325719461912341
11.0,1.0600449663404965,0.8344835219776291
11.5,1.0543463110475155,0.8287851830772148
12.0,1.0659985320410312,0.8404370668886918
12.5,1.1023295426883486,0.8767676945012621
13.0,1.1264540178204563,0.9008917686715734
13.5,1.1284511718434773,0.9028885132786946
14.0,1.1302582453955705,0.9046952296029036
14.5,1.1296730273865878,0.9041096931792081
15.0,1.1295263650496725,0.9039627331018526
15.5,1.1284917607613556,0.9029278144530304
16.0,1.131476425279436,0.9059123365588413
16.5,1.1322842836751819,0.9067200819279472
17.0,1.1312679456320736,0.90570380224314
17.5,1.130977946069547,0.9054138088755723
18.0,1.119553128008304,0.8939889280753753
18.5,1.12283879685291,0.8972744627009993
19.0,1.1164149800488896,0.8908505181918993
19.5,1.116128007160978,0.890563418877764
20.0,1.0866707982491675,0.8611061054596082
20.5,1.0878002672073857,0.862235513460873
21.0,1.0911016297055296,0.8655368554877231
21.5,1.095484166061768,0.8699193907619625
22.0,1.0952416497477824,0.8696768842131959
22.5,1.096435994422497,0.8708712056119622
23.0,1.0964359763348488,0.8708712236996106
23.5,1.0974490704160336,0.8718843597152428
24.0,1.097589425190148,0.8720247825544505
24.5,1.0975894644464914,0.872024743298107
