time (h),Upper Bound,Lower Bound
0.5,0.16102013084659186,0.0
1.0,0.1610201512110303,0.0
1.5,0.16102023006133184,0.0
2.0,0.16102035862814496,0.0
2.5,0.16485043459756715,0.0
3.0,0.17302737318134603,0.0
3.5,0.19500985449155356,0.0
4.0,0.24400862122219402,0.0
4.5,0.3381441395673104,0.02071704169681196
5.0,0.45149252444901394,0.13406491895121014
5.5,0.57188577298559,0.2544576988196646
6.0,0.7114599313098424,0.39403145355401104
6.5,0.8244399326195635,0.5070110760976556
7.0,0.952502867842042,0.635073581075347
7.5,0.9937956724858783,0.6763659820659456
8.0,1.046479412761379,0.7290493162005656
8.5,1.0768987322894894,0.7594682688466544
9.0,1.0786904222240143,0.7612595531870829
9.5,1.0787431675402397,0.7613119305960263
10.0,1.086627506157337,0.769195881544969
10.5,1.0875570673255168,0.7701255978635904
11.0,1.0945719903873377,0.7771409028602667
11.5,1.1025511736756595,0.7851209228152004
12.0,1.1105220835212464,0.7930929143425232
12.5,1.1170019783933816,0.7995738011241099
13.0,1.124346291123201,0.8069186656689946
13.5,1.1389905992321232,0.8215628978439115
14.0,1.1412261994412594,0.8237981228300877
14.5,1.1408932375420482,0.8234646749983875
15.0,1.1440627284220681,0.8266337009895022
15.5,1.149088584940895,0.8316591445989763
16.0,1.1540106758936688,0.8365808799401476
16.5,1.155949658913408,0.8385195466250239
17.0,1.1573022296959827,0.8398718445564636
17.5,1.16616070454597,0.8487301748466537
18.0,1.1704281069541127,0.852997511853362
18.5,1.1748823700699162,0.8574518086162258
19.0,1.1806383961404041,0.8632079229787313
19.5,1.1805185650338545,0.8630883023590035
20.0,1.1669154704218094,0.849485711196563
20.5,1.1653232201141424,0.8478946860430331
21.0,1.161952718185768,0.8445258000618363
21.5,1.1594539349326323,0.8420286809356181
22.0,1.1567561143410805,0.8393322315044598
22.5,1.1573079279323446,0.8398849416514211
23.0,1.1571979744449061,0.8397755003755486
