time (h),Upper Bound,Lower Bound
0.5,0.1303249807478158,0.0
1.0,0.1303250920646165,0.0
1.5,0.1303253352326272,0.0
2.0,0.13032583017719396,0.0
2.5,0.130326470567609,0.0
3.0,0.13032726381976165,0.0
3.5,0.13114062002638951,0.0
4.0,0.13601556355382657,0.0
4.5,0.14393411291952563,0.0
5.0,0.16082835390915512,0.0
5.5,0.1969003344463037,0.0
6.0,0.1969004715586521,0.0
6.5,0.25268920924209193,0.0070445046107706355
7.0,0.32034491643780977,0.07469976673052205
7.5,0.40485596740191276,0.1592105271026979
8.0,0.47910811143845294,0.2334624440696838
8.5,0.563132341624264,0.31748648889763753
9.0,0.7156649317494409,0.4700189743288977
9.5,0.7557704457264975,0.510124523577905
10.0,0.8199084803467127,0.5742628172034887
10.5,0.8393839132697956,0.5937389997729088
11.0,0.8594898700539217,0.6138459523693773
11.5,0.898980133113767,0.6533374365394262
12.0,0.9110851773126133,0.6654435904320869
12.5,0.9122025191193381,0.6665618897074899
13.0,0.9122021983536739,0.6665622104731541
13.5,0.912202261007583,0.666562147819245
14.0,0.9122023063574719,0.6665621024693561
14.5,0.9122024405718863,0.6665619682549417
15.0,0.912203818667995,0.6665632326314179
15.5,0.9126154096319486,0.66697479174592
16.0,0.9126154822320234,0.6669747191458453
16.5,0.9129432671086448,0.667302346943174
17.0,0.9129386953269165,0.6672976800049621
17.5,0.9128678922366824,0.6672268525251024
18.0,0.9124199856096358,0.6667789311434973
18.5,0.9120441885104897,0.6664031136720256
19.0,0.9118004961320713,0.6661593791336861
19.5,0.9114323018349728,0.6657911183081546
20.0,0.9118634154810206,0.666222165980568
20.5,0.9121863050615573,0.6665449635827756
21.0,0.9124387672472274,0.6667973328701382
21.5,0.9129800135243518,0.6673385168762422
22.0,0.9131489525743236,0.6675074268869648
22.5,0.9131489408294504,0.667507438631838
23.0,0.9131489132401176,0.6675074662211709
23.5,0.913257513490213,0.6676161547036041
24.0,0.9132574613457656,0.6676162068480516
24.5,0.9131487928460326,0.6675075866152559
